order_id,customer_id,product_id,supplier_id,quantity,unit_price_usd,total_amount_usd,original_currency,order_date,required_date,status
ORD-000524,CUST-010,PROD-002,SUP-005,175,350.0,61250.0,USD,2026-07-04 12:00:44.489038,2026-07-16 12:00:44.489038,DELIVERED
ORD-000525,CUST-005,PROD-008,SUP-003,74,890.0,65860.0,USD,2026-07-03 13:00:44.489038,2026-07-16 13:00:44.489038,IN_TRANSIT
ORD-000526,CUST-001,PROD-007,SUP-015,34,3200.0,108800.0,USD,2026-07-01 07:00:44.489038,2026-07-09 07:00:44.489038,DELIVERED
ORD-000527,CUST-003,PROD-001,SUP-010,11,1250.0,13750.0,USD,2026-08-04 22:00:44.489038,2026-08-15 22:00:44.489038,DELIVERED
ORD-000528,CUST-004,PROD-005,SUP-013,178,2100.0,373800.0,USD,2026-07-18 18:00:44.489038,2026-07-24 18:00:44.489038,IN_TRANSIT
ORD-000529,CUST-009,PROD-007,SUP-015,54,3200.0,172800.0,USD,2026-07-28 11:00:44.489038,2026-08-12 11:00:44.489038,IN_TRANSIT
ORD-000530,CUST-003,PROD-002,SUP-005,55,350.0,19250.0,USD,2026-07-08 09:00:44.489038,2026-07-16 09:00:44.489038,IN_TRANSIT
ORD-000531,CUST-003,PROD-002,SUP-005,154,350.0,53900.0,USD,2026-07-21 05:00:44.489038,2026-07-26 05:00:44.489038,IN_TRANSIT
ORD-000532,CUST-005,PROD-010,SUP-001,117,120.0,14040.0,USD,2026-07-16 01:00:44.489038,2026-07-31 01:00:44.489038,IN_TRANSIT
ORD-000533,CUST-005,PROD-005,SUP-013,162,2100.0,340200.0,USD,2026-07-03 11:00:44.489038,2026-07-16 11:00:44.489038,DELIVERED
ORD-000534,CUST-003,PROD-008,SUP-003,77,890.0,68530.0,USD,2026-07-10 17:00:44.489038,2026-07-20 17:00:44.489038,DELIVERED
ORD-000535,CUST-007,PROD-006,SUP-015,21,1800.0,37800.0,USD,2026-08-10 00:00:44.489038,2026-08-17 00:00:44.489038,IN_TRANSIT
ORD-000536,CUST-006,PROD-003,SUP-007,27,45.0,1215.0,USD,2026-07-20 21:00:44.489038,2026-08-04 21:00:44.489038,DELIVERED
ORD-000537,CUST-009,PROD-001,SUP-010,11,1250.0,13750.0,USD,2026-06-29 05:00:44.489038,2026-07-04 05:00:44.489038,DELIVERED
ORD-000538,CUST-010,PROD-007,SUP-015,109,3200.0,348800.0,USD,2026-07-10 00:00:44.489038,2026-07-21 00:00:44.489038,DELIVERED
ORD-000539,CUST-005,PROD-009,SUP-006,132,3400.0,448800.0,USD,2026-07-25 00:00:44.489038,2026-08-04 00:00:44.489038,IN_TRANSIT
ORD-000540,CUST-004,PROD-004,SUP-009,5,4800.0,24000.0,USD,2026-07-22 09:00:44.489038,2026-08-01 09:00:44.489038,DELAYED
ORD-000541,CUST-008,PROD-010,SUP-001,196,120.0,23520.0,USD,2026-06-30 13:00:44.489038,2026-07-15 13:00:44.489038,IN_TRANSIT
ORD-000542,CUST-001,PROD-002,SUP-005,10,350.0,3500.0,USD,2026-07-28 05:00:44.489038,2026-08-09 05:00:44.489038,DELAYED
ORD-000543,CUST-002,PROD-005,SUP-013,74,2100.0,155400.0,USD,2026-07-15 16:00:44.489038,2026-07-27 16:00:44.489038,DELIVERED
ORD-000544,CUST-003,PROD-001,SUP-010,55,1250.0,68750.0,USD,2026-07-23 14:00:44.489038,2026-08-03 14:00:44.489038,DELIVERED
ORD-000545,CUST-007,PROD-005,SUP-013,22,2100.0,46200.0,USD,2026-07-22 08:00:44.489038,2026-07-30 08:00:44.489038,DELIVERED
ORD-000546,CUST-009,PROD-003,SUP-007,9,45.0,405.0,USD,2026-07-07 17:00:44.489038,2026-07-22 17:00:44.489038,DELIVERED
ORD-000547,CUST-006,PROD-002,SUP-005,39,350.0,13650.0,USD,2026-07-25 11:00:44.489038,2026-07-30 11:00:44.489038,IN_TRANSIT
ORD-000548,CUST-006,PROD-005,SUP-013,184,2100.0,386400.0,USD,2026-08-01 00:00:44.489038,2026-08-16 00:00:44.489038,DELIVERED
ORD-000549,CUST-010,PROD-002,SUP-005,142,350.0,49700.0,USD,2026-08-06 03:00:44.489038,2026-08-16 03:00:44.489038,IN_TRANSIT
ORD-000550,CUST-010,PROD-002,SUP-005,89,350.0,31150.0,USD,2026-06-30 12:00:44.489038,2026-07-07 12:00:44.489038,DELIVERED
ORD-000551,CUST-009,PROD-004,SUP-009,51,4800.0,244800.0,USD,2026-08-08 13:00:44.489038,2026-08-21 13:00:44.489038,DELIVERED
ORD-000552,CUST-001,PROD-005,SUP-013,41,2100.0,86100.0,USD,2026-07-07 16:00:44.489038,2026-07-15 16:00:44.489038,DELAYED
ORD-000553,CUST-005,PROD-005,SUP-013,164,2100.0,344400.0,USD,2026-07-13 18:00:44.489038,2026-07-22 18:00:44.489038,DELIVERED
ORD-000554,CUST-010,PROD-001,SUP-010,129,1250.0,161250.0,USD,2026-08-02 19:00:44.489038,2026-08-09 19:00:44.489038,DELIVERED
ORD-000555,CUST-003,PROD-008,SUP-003,188,890.0,167320.0,USD,2026-07-07 01:00:44.489038,2026-07-20 01:00:44.489038,DELIVERED
ORD-000556,CUST-006,PROD-007,SUP-015,177,3200.0,566400.0,USD,2026-08-08 16:00:44.489038,2026-08-17 16:00:44.489038,DELIVERED
ORD-000557,CUST-006,PROD-002,SUP-005,190,350.0,66500.0,USD,2026-08-04 11:00:44.489038,2026-08-18 11:00:44.489038,IN_TRANSIT
ORD-000558,CUST-007,PROD-003,SUP-007,9,45.0,405.0,USD,2026-07-02 15:00:44.489038,2026-07-17 15:00:44.489038,DELIVERED
ORD-000559,CUST-010,PROD-001,SUP-010,35,1250.0,43750.0,USD,2026-08-11 19:00:44.489038,2026-08-25 19:00:44.489038,DELAYED
ORD-000560,CUST-010,PROD-010,SUP-001,5,120.0,600.0,USD,2026-08-07 02:00:44.489038,2026-08-12 02:00:44.489038,DELIVERED
ORD-000561,CUST-003,PROD-008,SUP-003,112,890.0,99680.0,USD,2026-08-05 16:00:44.489038,2026-08-12 16:00:44.489038,DELIVERED
ORD-000562,CUST-010,PROD-003,SUP-007,147,45.0,6615.0,USD,2026-07-18 12:00:44.489038,2026-08-02 12:00:44.489038,DELIVERED
ORD-000563,CUST-005,PROD-007,SUP-015,162,3200.0,518400.0,USD,2026-07-29 04:00:44.489038,2026-08-04 04:00:44.489038,DELIVERED
ORD-000564,CUST-006,PROD-009,SUP-006,72,3400.0,244800.0,USD,2026-07-22 00:00:44.489038,2026-07-27 00:00:44.489038,DELIVERED
ORD-000565,CUST-002,PROD-006,SUP-015,132,1800.0,237600.0,USD,2026-07-13 21:00:44.489038,2026-07-19 21:00:44.489038,IN_TRANSIT
ORD-000566,CUST-007,PROD-009,SUP-006,185,3400.0,629000.0,USD,2026-08-02 03:00:44.489038,2026-08-11 03:00:44.489038,IN_TRANSIT
ORD-000567,CUST-001,PROD-005,SUP-013,188,2100.0,394800.0,USD,2026-07-20 09:00:44.489038,2026-07-29 09:00:44.489038,DELIVERED
ORD-000568,CUST-001,PROD-002,SUP-005,58,350.0,20300.0,USD,2026-08-12 00:00:44.489038,2026-08-27 00:00:44.489038,DELIVERED
ORD-000569,CUST-003,PROD-010,SUP-001,193,120.0,23160.0,USD,2026-08-10 19:00:44.489038,2026-08-19 19:00:44.489038,DELIVERED
ORD-000570,CUST-007,PROD-004,SUP-009,9,4800.0,43200.0,USD,2026-07-10 08:00:44.489038,2026-07-18 08:00:44.489038,DELIVERED
ORD-000571,CUST-003,PROD-006,SUP-015,43,1800.0,77400.0,USD,2026-08-03 19:00:44.489038,2026-08-11 19:00:44.489038,DELIVERED
ORD-000572,CUST-005,PROD-006,SUP-015,185,1800.0,333000.0,USD,2026-07-23 08:00:44.489038,2026-07-29 08:00:44.489038,DELIVERED
ORD-000573,CUST-008,PROD-006,SUP-015,50,1800.0,90000.0,USD,2026-07-25 19:00:44.489038,2026-08-09 19:00:44.489038,IN_TRANSIT
ORD-000574,CUST-007,PROD-010,SUP-001,194,120.0,23280.0,USD,2026-08-08 02:00:44.489038,2026-08-14 02:00:44.489038,DELIVERED
ORD-000575,CUST-004,PROD-009,SUP-006,87,3400.0,295800.0,USD,2026-08-07 20:00:44.489038,2026-08-22 20:00:44.489038,DELAYED
ORD-000576,CUST-004,PROD-003,SUP-007,61,45.0,2745.0,USD,2026-07-25 13:00:44.489038,2026-08-07 13:00:44.489038,DELAYED
ORD-000577,CUST-009,PROD-009,SUP-006,190,3400.0,646000.0,USD,2026-07-25 05:00:44.489038,2026-07-30 05:00:44.489038,DELIVERED
ORD-000578,CUST-006,PROD-004,SUP-009,71,4800.0,340800.0,USD,2026-07-03 13:00:44.489038,2026-07-15 13:00:44.489038,DELIVERED
ORD-000579,CUST-009,PROD-007,SUP-015,153,3200.0,489600.0,USD,2026-07-05 13:00:44.489038,2026-07-20 13:00:44.489038,DELIVERED
ORD-000580,CUST-004,PROD-006,SUP-015,60,1800.0,108000.0,USD,2026-08-02 16:00:44.489038,2026-08-07 16:00:44.489038,DELAYED
ORD-000581,CUST-001,PROD-002,SUP-005,125,350.0,43750.0,USD,2026-08-10 01:00:44.489038,2026-08-25 01:00:44.489038,DELIVERED
ORD-000582,CUST-003,PROD-004,SUP-009,111,4800.0,532800.0,USD,2026-08-09 03:00:44.489038,2026-08-23 03:00:44.489038,IN_TRANSIT
ORD-000583,CUST-007,PROD-007,SUP-015,87,3200.0,278400.0,USD,2026-08-09 03:00:44.489038,2026-08-19 03:00:44.489038,DELIVERED
ORD-000584,CUST-009,PROD-009,SUP-006,175,3400.0,595000.0,USD,2026-07-23 10:00:44.489038,2026-07-29 10:00:44.489038,IN_TRANSIT
ORD-000585,CUST-009,PROD-008,SUP-003,158,890.0,140620.0,USD,2026-07-19 03:00:44.489038,2026-07-31 03:00:44.489038,DELIVERED
ORD-000586,CUST-006,PROD-005,SUP-013,173,2100.0,363300.0,USD,2026-07-08 02:00:44.489038,2026-07-18 02:00:44.489038,IN_TRANSIT
ORD-000587,CUST-008,PROD-003,SUP-007,48,45.0,2160.0,USD,2026-08-04 04:00:44.489038,2026-08-13 04:00:44.489038,DELIVERED
ORD-000588,CUST-007,PROD-007,SUP-015,25,3200.0,80000.0,USD,2026-07-31 21:00:44.489038,2026-08-14 21:00:44.489038,IN_TRANSIT
ORD-000589,CUST-003,PROD-001,SUP-010,38,1250.0,47500.0,USD,2026-08-05 15:00:44.489038,2026-08-14 15:00:44.489038,DELAYED
ORD-000590,CUST-007,PROD-002,SUP-005,33,350.0,11550.0,USD,2026-07-01 08:00:44.489038,2026-07-09 08:00:44.489038,DELAYED
ORD-000591,CUST-008,PROD-005,SUP-013,189,2100.0,396900.0,USD,2026-07-01 02:00:44.489038,2026-07-11 02:00:44.489038,DELAYED
ORD-000592,CUST-001,PROD-010,SUP-001,142,120.0,17040.0,USD,2026-08-10 07:00:44.489038,2026-08-20 07:00:44.489038,IN_TRANSIT
ORD-000593,CUST-010,PROD-007,SUP-015,25,3200.0,80000.0,USD,2026-07-12 12:00:44.489038,2026-07-20 12:00:44.489038,IN_TRANSIT
ORD-000594,CUST-003,PROD-008,SUP-003,188,890.0,167320.0,USD,2026-07-14 05:00:44.489038,2026-07-28 05:00:44.489038,DELIVERED
ORD-000595,CUST-006,PROD-006,SUP-015,38,1800.0,68400.0,USD,2026-08-06 07:00:44.489038,2026-08-20 07:00:44.489038,IN_TRANSIT
ORD-000596,CUST-010,PROD-009,SUP-006,14,3400.0,47600.0,USD,2026-08-09 23:00:44.489038,2026-08-23 23:00:44.489038,DELIVERED
ORD-000597,CUST-002,PROD-002,SUP-005,81,350.0,28350.0,USD,2026-07-15 23:00:44.489038,2026-07-30 23:00:44.489038,IN_TRANSIT
ORD-000598,CUST-002,PROD-003,SUP-007,5,45.0,225.0,USD,2026-07-13 03:00:44.489038,2026-07-27 03:00:44.489038,IN_TRANSIT
ORD-000599,CUST-003,PROD-001,SUP-010,111,1250.0,138750.0,USD,2026-07-14 16:00:44.489038,2026-07-25 16:00:44.489038,DELIVERED
ORD-000600,CUST-002,PROD-005,SUP-013,129,2100.0,270900.0,USD,2026-07-09 09:00:44.489038,2026-07-22 09:00:44.489038,DELAYED
