shipment_id,order_id,origin_warehouse_id,destination_city,destination_country,carrier,mode,status,shipped_at,estimated_delivery_at,actual_delivery_at,delay_hours,is_delayed
SHP-000418,ORD-000418,WH-EU-002,Germany,Germany,DHL Supply Chain,Air Freight,IN_TRANSIT,2026-07-05 13:00:44.489038,2026-07-08 13:00:44.489038,,0,False
SHP-000419,ORD-000419,WH-AU-001,Japan,Japan,DHL Supply Chain,Rail Express,CUSTOMS_HOLD,2026-07-31 09:00:44.489038,2026-08-05 09:00:44.489038,,0,False
SHP-000420,ORD-000420,WH-AP-003,USA,USA,UPS Supply Chain,Air Freight,DELIVERED,2026-08-01 06:00:44.489038,2026-08-08 06:00:44.489038,2026-08-08 06:00:44.489038,0,False
SHP-000421,ORD-000421,WH-US-001,USA,USA,DHL Supply Chain,Rail Express,DELIVERED,2026-07-05 11:00:44.489038,2026-07-15 11:00:44.489038,2026-07-15 11:00:44.489038,0,False
SHP-000422,ORD-000422,WH-EU-001,Germany,Germany,UPS Supply Chain,Air Freight,DELIVERED,2026-06-29 10:00:44.489038,2026-07-05 10:00:44.489038,2026-07-05 22:00:44.489038,12,True
SHP-000423,ORD-000423,WH-AP-002,Japan,Japan,FedEx Express Air,Road Truckload,IN_TRANSIT,2026-07-19 10:00:44.489038,2026-07-28 10:00:44.489038,,0,False
SHP-000424,ORD-000424,WH-AU-001,Switzerland,Switzerland,UPS Supply Chain,Air Freight,DELIVERED,2026-07-21 10:00:44.489038,2026-07-28 10:00:44.489038,2026-07-29 10:00:44.489038,24,True
SHP-000425,ORD-000425,WH-ME-001,USA,USA,FedEx Express Air,Air Freight,DELIVERED,2026-08-11 06:00:44.489038,2026-08-15 06:00:44.489038,2026-08-15 06:00:44.489038,0,False
SHP-000426,ORD-000426,WH-EU-001,Germany,Germany,FedEx Express Air,Air Freight,DELAYED,2026-08-10 06:00:44.489038,2026-08-14 06:00:44.489038,,0,False
SHP-000427,ORD-000427,WH-EU-001,UK,UK,UPS Supply Chain,Air Freight,DELIVERED,2026-07-28 16:00:44.489038,2026-08-02 16:00:44.489038,2026-08-02 16:00:44.489038,0,False
SHP-000428,ORD-000428,WH-EU-002,Switzerland,Switzerland,Maersk Ocean,Road Truckload,DELIVERED,2026-07-19 00:00:44.489038,2026-07-25 00:00:44.489038,2026-07-27 00:00:44.489038,48,True
SHP-000429,ORD-000429,WH-EU-001,Switzerland,Switzerland,DB Schenker,Air Freight,DELIVERED,2026-07-03 03:00:44.489038,2026-07-12 03:00:44.489038,2026-07-12 03:00:44.489038,0,False
SHP-000430,ORD-000430,WH-ME-001,UK,UK,FedEx Express Air,Road Truckload,CUSTOMS_HOLD,2026-07-05 06:00:44.489038,2026-07-15 06:00:44.489038,,0,False
SHP-000431,ORD-000431,WH-US-002,Japan,Japan,Cosco Shipping,Road Truckload,IN_TRANSIT,2026-07-01 11:00:44.489038,2026-07-04 11:00:44.489038,,0,False
SHP-000432,ORD-000432,WH-US-001,Switzerland,Switzerland,DB Schenker,Air Freight,DELIVERED,2026-07-02 20:00:44.489038,2026-07-09 20:00:44.489038,2026-07-09 20:00:44.489038,0,False
SHP-000433,ORD-000433,WH-AP-001,Taiwan,Taiwan,UPS Supply Chain,Rail Express,IN_TRANSIT,2026-07-21 17:00:44.489038,2026-07-26 17:00:44.489038,,0,False
SHP-000434,ORD-000434,WH-AP-002,USA,USA,Maersk Ocean,Road Truckload,IN_TRANSIT,2026-07-28 17:00:44.489038,2026-07-31 17:00:44.489038,,0,False
SHP-000435,ORD-000435,WH-US-002,Japan,Japan,Cosco Shipping,Sea Freight,DELIVERED,2026-07-25 11:00:44.489038,2026-08-01 11:00:44.489038,2026-08-01 11:00:44.489038,0,False
SHP-000436,ORD-000436,WH-EU-001,USA,USA,DHL Supply Chain,Road Truckload,DELAYED,2026-07-05 02:00:44.489038,2026-07-11 02:00:44.489038,,0,False
SHP-000437,ORD-000437,WH-EU-002,Taiwan,Taiwan,Kuehne + Nagel,Sea Freight,DELAYED,2026-08-09 23:00:44.489038,2026-08-13 23:00:44.489038,,0,False
SHP-000438,ORD-000438,WH-EU-002,Germany,Germany,Maersk Ocean,Sea Freight,DELIVERED,2026-08-13 13:00:44.489038,2026-08-18 13:00:44.489038,2026-08-18 13:00:44.489038,0,False
SHP-000439,ORD-000439,WH-SA-001,USA,USA,DB Schenker,Road Truckload,IN_TRANSIT,2026-08-07 21:00:44.489038,2026-08-15 21:00:44.489038,,0,False
SHP-000440,ORD-000440,WH-AP-003,Japan,Japan,DHL Supply Chain,Road Truckload,IN_TRANSIT,2026-07-23 21:00:44.489038,2026-07-28 21:00:44.489038,,0,False
SHP-000441,ORD-000441,WH-AP-003,UK,UK,UPS Supply Chain,Road Truckload,DELIVERED,2026-07-28 08:00:44.489038,2026-08-04 08:00:44.489038,2026-08-04 08:00:44.489038,0,False
SHP-000442,ORD-000442,WH-US-002,Japan,Japan,Kuehne + Nagel,Rail Express,DELAYED,2026-07-08 15:00:44.489038,2026-07-13 15:00:44.489038,,0,False
SHP-000443,ORD-000443,WH-US-001,Japan,Japan,Kuehne + Nagel,Rail Express,IN_TRANSIT,2026-08-12 17:00:44.489038,2026-08-21 17:00:44.489038,,0,False
SHP-000444,ORD-000444,WH-AP-002,Australia,Australia,Cosco Shipping,Sea Freight,DELIVERED,2026-07-15 09:00:44.489038,2026-07-25 09:00:44.489038,2026-07-26 09:00:44.489038,24,True
SHP-000445,ORD-000445,WH-AP-002,Switzerland,Switzerland,Maersk Ocean,Road Truckload,DELIVERED,2026-07-29 08:00:44.489038,2026-08-08 08:00:44.489038,2026-08-08 20:00:44.489038,12,True
SHP-000446,ORD-000446,WH-AP-001,Germany,Germany,Kuehne + Nagel,Road Truckload,IN_TRANSIT,2026-07-25 17:00:44.489038,2026-07-31 17:00:44.489038,,0,False
SHP-000447,ORD-000447,WH-AP-003,Australia,Australia,DB Schenker,Rail Express,DELIVERED,2026-08-11 21:00:44.489038,2026-08-14 21:00:44.489038,2026-08-14 21:00:44.489038,0,False
SHP-000448,ORD-000448,WH-SA-001,UK,UK,Cosco Shipping,Sea Freight,DELIVERED,2026-08-09 20:00:44.489038,2026-08-15 20:00:44.489038,2026-08-15 20:00:44.489038,0,False
SHP-000449,ORD-000449,WH-AU-001,Taiwan,Taiwan,UPS Supply Chain,Road Truckload,DELIVERED,2026-07-18 20:00:44.489038,2026-07-22 20:00:44.489038,2026-07-23 08:00:44.489038,12,True
SHP-000450,ORD-000450,WH-EU-001,Switzerland,Switzerland,DB Schenker,Rail Express,DELAYED,2026-08-07 03:00:44.489038,2026-08-10 03:00:44.489038,,0,False
SHP-000451,ORD-000451,WH-US-001,UK,UK,Cosco Shipping,Rail Express,DELIVERED,2026-07-08 08:00:44.489038,2026-07-17 08:00:44.489038,2026-07-17 08:00:44.489038,0,False
SHP-000452,ORD-000452,WH-SA-001,Germany,Germany,Maersk Ocean,Sea Freight,CUSTOMS_HOLD,2026-08-12 21:00:44.489038,2026-08-15 21:00:44.489038,,0,False
SHP-000453,ORD-000453,WH-ME-001,Japan,Japan,DB Schenker,Road Truckload,IN_TRANSIT,2026-07-31 23:00:44.489038,2026-08-03 23:00:44.489038,,0,False
SHP-000454,ORD-000454,WH-US-002,Switzerland,Switzerland,Maersk Ocean,Air Freight,DELAYED,2026-07-22 18:00:44.489038,2026-07-27 18:00:44.489038,,0,False
SHP-000455,ORD-000455,WH-AP-002,Japan,Japan,UPS Supply Chain,Sea Freight,IN_TRANSIT,2026-07-09 22:00:44.489038,2026-07-16 22:00:44.489038,,0,False
SHP-000456,ORD-000456,WH-AP-003,UK,UK,Maersk Ocean,Sea Freight,IN_TRANSIT,2026-07-27 21:00:44.489038,2026-08-05 21:00:44.489038,,0,False
SHP-000457,ORD-000457,WH-US-002,Japan,Japan,DB Schenker,Rail Express,DELIVERED,2026-08-05 03:00:44.489038,2026-08-10 03:00:44.489038,2026-08-10 15:00:44.489038,12,True
SHP-000458,ORD-000458,WH-EU-002,USA,USA,Kuehne + Nagel,Sea Freight,CUSTOMS_HOLD,2026-07-15 21:00:44.489038,2026-07-19 21:00:44.489038,,0,False
SHP-000459,ORD-000459,WH-EU-001,Switzerland,Switzerland,Cosco Shipping,Air Freight,IN_TRANSIT,2026-08-07 17:00:44.489038,2026-08-15 17:00:44.489038,,0,False
SHP-000460,ORD-000460,WH-AP-001,Germany,Germany,UPS Supply Chain,Rail Express,IN_TRANSIT,2026-07-20 01:00:44.489038,2026-07-24 01:00:44.489038,,0,False
SHP-000461,ORD-000461,WH-EU-001,Japan,Japan,Maersk Ocean,Air Freight,DELIVERED,2026-07-18 12:00:44.489038,2026-07-24 12:00:44.489038,2026-07-26 12:00:44.489038,48,True
SHP-000462,ORD-000462,WH-AP-002,USA,USA,Kuehne + Nagel,Sea Freight,DELIVERED,2026-08-08 18:00:44.489038,2026-08-13 18:00:44.489038,2026-08-15 18:00:44.489038,48,True
SHP-000463,ORD-000463,WH-AP-003,USA,USA,Kuehne + Nagel,Air Freight,DELIVERED,2026-08-09 11:00:44.489038,2026-08-17 11:00:44.489038,2026-08-18 11:00:44.489038,24,True
SHP-000464,ORD-000464,WH-EU-001,Japan,Japan,UPS Supply Chain,Road Truckload,DELIVERED,2026-08-11 06:00:44.489038,2026-08-20 06:00:44.489038,2026-08-20 18:00:44.489038,12,True
SHP-000465,ORD-000465,WH-AP-001,Taiwan,Taiwan,Maersk Ocean,Air Freight,DELIVERED,2026-07-15 13:00:44.489038,2026-07-18 13:00:44.489038,2026-07-18 13:00:44.489038,0,False
SHP-000466,ORD-000466,WH-US-002,USA,USA,Maersk Ocean,Air Freight,DELIVERED,2026-08-02 10:00:44.489038,2026-08-09 10:00:44.489038,2026-08-09 22:00:44.489038,12,True
SHP-000467,ORD-000467,WH-EU-002,Taiwan,Taiwan,Maersk Ocean,Rail Express,DELIVERED,2026-08-06 05:00:44.489038,2026-08-16 05:00:44.489038,2026-08-18 05:00:44.489038,48,True
SHP-000468,ORD-000468,WH-US-001,USA,USA,UPS Supply Chain,Road Truckload,IN_TRANSIT,2026-07-31 01:00:44.489038,2026-08-08 01:00:44.489038,,0,False
SHP-000469,ORD-000469,WH-AP-001,USA,USA,DB Schenker,Road Truckload,DELIVERED,2026-07-06 16:00:44.489038,2026-07-14 16:00:44.489038,2026-07-16 16:00:44.489038,48,True
SHP-000470,ORD-000470,WH-AP-002,Australia,Australia,Kuehne + Nagel,Air Freight,IN_TRANSIT,2026-07-20 21:00:44.489038,2026-07-27 21:00:44.489038,,0,False
SHP-000471,ORD-000471,WH-AP-002,USA,USA,UPS Supply Chain,Road Truckload,IN_TRANSIT,2026-08-01 12:00:44.489038,2026-08-07 12:00:44.489038,,0,False
SHP-000472,ORD-000472,WH-EU-001,USA,USA,Kuehne + Nagel,Road Truckload,DELIVERED,2026-06-29 23:00:44.489038,2026-07-04 23:00:44.489038,2026-07-04 23:00:44.489038,0,False
SHP-000473,ORD-000473,WH-AU-001,Germany,Germany,DB Schenker,Sea Freight,IN_TRANSIT,2026-08-08 03:00:44.489038,2026-08-14 03:00:44.489038,,0,False
SHP-000474,ORD-000474,WH-ME-001,USA,USA,Kuehne + Nagel,Rail Express,DELAYED,2026-08-12 16:00:44.489038,2026-08-20 16:00:44.489038,,0,False
SHP-000475,ORD-000475,WH-US-002,Australia,Australia,DB Schenker,Air Freight,DELIVERED,2026-07-13 17:00:44.489038,2026-07-18 17:00:44.489038,2026-07-18 17:00:44.489038,0,False
SHP-000476,ORD-000476,WH-AU-001,USA,USA,FedEx Express Air,Sea Freight,DELIVERED,2026-07-20 08:00:44.489038,2026-07-26 08:00:44.489038,2026-07-26 20:00:44.489038,12,True
SHP-000477,ORD-000477,WH-SA-001,Germany,Germany,Kuehne + Nagel,Rail Express,IN_TRANSIT,2026-08-05 23:00:44.489038,2026-08-15 23:00:44.489038,,0,False
SHP-000478,ORD-000478,WH-SA-001,Japan,Japan,Maersk Ocean,Rail Express,IN_TRANSIT,2026-08-12 18:00:44.489038,2026-08-22 18:00:44.489038,,0,False
SHP-000479,ORD-000479,WH-US-001,Germany,Germany,Maersk Ocean,Road Truckload,DELIVERED,2026-08-08 23:00:44.489038,2026-08-16 23:00:44.489038,2026-08-16 23:00:44.489038,0,False
SHP-000480,ORD-000480,WH-EU-002,Japan,Japan,Maersk Ocean,Sea Freight,IN_TRANSIT,2026-08-07 10:00:44.489038,2026-08-16 10:00:44.489038,,0,False
SHP-000481,ORD-000481,WH-EU-001,USA,USA,Kuehne + Nagel,Rail Express,DELAYED,2026-07-04 13:00:44.489038,2026-07-12 13:00:44.489038,,0,False
SHP-000482,ORD-000482,WH-AU-001,USA,USA,DHL Supply Chain,Sea Freight,DELIVERED,2026-07-20 22:00:44.489038,2026-07-27 22:00:44.489038,2026-07-27 22:00:44.489038,0,False
SHP-000483,ORD-000483,WH-AP-002,Switzerland,Switzerland,FedEx Express Air,Air Freight,CUSTOMS_HOLD,2026-07-22 16:00:44.489038,2026-07-30 16:00:44.489038,,0,False
SHP-000484,ORD-000484,WH-AU-001,Australia,Australia,DHL Supply Chain,Sea Freight,DELIVERED,2026-08-02 09:00:44.489038,2026-08-11 09:00:44.489038,2026-08-11 21:00:44.489038,12,True
SHP-000485,ORD-000485,WH-EU-002,Germany,Germany,Cosco Shipping,Road Truckload,DELIVERED,2026-07-10 14:00:44.489038,2026-07-17 14:00:44.489038,2026-07-18 14:00:44.489038,24,True
SHP-000486,ORD-000486,WH-AP-001,Switzerland,Switzerland,FedEx Express Air,Rail Express,IN_TRANSIT,2026-08-07 23:00:44.489038,2026-08-13 23:00:44.489038,,0,False
SHP-000487,ORD-000487,WH-US-001,Australia,Australia,DHL Supply Chain,Road Truckload,DELIVERED,2026-06-29 14:00:44.489038,2026-07-09 14:00:44.489038,2026-07-10 02:00:44.489038,12,True
SHP-000488,ORD-000488,WH-US-002,UK,UK,Maersk Ocean,Rail Express,DELIVERED,2026-07-28 18:00:44.489038,2026-08-03 18:00:44.489038,2026-08-05 18:00:44.489038,48,True
SHP-000489,ORD-000489,WH-EU-001,USA,USA,Maersk Ocean,Rail Express,DELIVERED,2026-07-05 10:00:44.489038,2026-07-12 10:00:44.489038,2026-07-12 10:00:44.489038,0,False
SHP-000490,ORD-000490,WH-AU-001,Australia,Australia,FedEx Express Air,Sea Freight,DELIVERED,2026-07-06 09:00:44.489038,2026-07-11 09:00:44.489038,2026-07-13 09:00:44.489038,48,True
SHP-000491,ORD-000491,WH-AP-002,USA,USA,Kuehne + Nagel,Air Freight,DELIVERED,2026-08-14 04:00:44.489038,2026-08-22 04:00:44.489038,2026-08-22 04:00:44.489038,0,False
SHP-000492,ORD-000492,WH-AP-003,Japan,Japan,Maersk Ocean,Air Freight,IN_TRANSIT,2026-07-04 20:00:44.489038,2026-07-07 20:00:44.489038,,0,False
SHP-000493,ORD-000493,WH-AP-002,USA,USA,Kuehne + Nagel,Rail Express,DELIVERED,2026-07-03 00:00:44.489038,2026-07-06 00:00:44.489038,2026-07-08 00:00:44.489038,48,True
SHP-000494,ORD-000494,WH-AP-003,Germany,Germany,FedEx Express Air,Road Truckload,DELIVERED,2026-07-13 12:00:44.489038,2026-07-17 12:00:44.489038,2026-07-18 00:00:44.489038,12,True
SHP-000495,ORD-000495,WH-AP-003,USA,USA,FedEx Express Air,Air Freight,CUSTOMS_HOLD,2026-07-23 18:00:44.489038,2026-07-30 18:00:44.489038,,0,False
SHP-000496,ORD-000496,WH-US-001,UK,UK,DHL Supply Chain,Air Freight,IN_TRANSIT,2026-07-08 19:00:44.489038,2026-07-16 19:00:44.489038,,0,False
SHP-000497,ORD-000497,WH-EU-001,USA,USA,DHL Supply Chain,Road Truckload,IN_TRANSIT,2026-08-13 07:00:44.489038,2026-08-21 07:00:44.489038,,0,False
SHP-000498,ORD-000498,WH-EU-002,Australia,Australia,Kuehne + Nagel,Road Truckload,DELIVERED,2026-07-20 22:00:44.489038,2026-07-23 22:00:44.489038,2026-07-23 22:00:44.489038,0,False
SHP-000499,ORD-000499,WH-EU-001,Japan,Japan,DB Schenker,Sea Freight,DELIVERED,2026-07-25 01:00:44.489038,2026-07-30 01:00:44.489038,2026-07-31 01:00:44.489038,24,True
SHP-000500,ORD-000500,WH-US-002,Taiwan,Taiwan,DHL Supply Chain,Rail Express,CUSTOMS_HOLD,2026-08-12 06:00:44.489038,2026-08-20 06:00:44.489038,,0,False
SHP-000501,ORD-000501,WH-EU-002,Switzerland,Switzerland,Maersk Ocean,Air Freight,DELIVERED,2026-08-01 01:00:44.489038,2026-08-05 01:00:44.489038,2026-08-05 01:00:44.489038,0,False
SHP-000502,ORD-000502,WH-AU-001,Japan,Japan,Kuehne + Nagel,Rail Express,DELIVERED,2026-07-12 22:00:44.489038,2026-07-18 22:00:44.489038,2026-07-18 22:00:44.489038,0,False
SHP-000503,ORD-000503,WH-AP-001,UK,UK,Kuehne + Nagel,Air Freight,DELAYED,2026-07-31 03:00:44.489038,2026-08-04 03:00:44.489038,,0,False
SHP-000504,ORD-000504,WH-AP-003,USA,USA,Maersk Ocean,Sea Freight,DELAYED,2026-08-09 16:00:44.489038,2026-08-16 16:00:44.489038,,0,False
SHP-000505,ORD-000505,WH-AU-001,Australia,Australia,Cosco Shipping,Road Truckload,DELIVERED,2026-07-17 10:00:44.489038,2026-07-26 10:00:44.489038,2026-07-26 10:00:44.489038,0,False
SHP-000506,ORD-000506,WH-ME-001,USA,USA,UPS Supply Chain,Air Freight,IN_TRANSIT,2026-07-26 16:00:44.489038,2026-07-29 16:00:44.489038,,0,False
SHP-000507,ORD-000507,WH-ME-001,USA,USA,Maersk Ocean,Sea Freight,DELIVERED,2026-07-30 11:00:44.489038,2026-08-08 11:00:44.489038,2026-08-10 11:00:44.489038,48,True
SHP-000508,ORD-000508,WH-US-001,USA,USA,UPS Supply Chain,Sea Freight,DELAYED,2026-08-01 01:00:44.489038,2026-08-10 01:00:44.489038,,0,False
SHP-000509,ORD-000509,WH-US-001,USA,USA,DB Schenker,Road Truckload,DELIVERED,2026-08-01 07:00:44.489038,2026-08-06 07:00:44.489038,2026-08-06 19:00:44.489038,12,True
SHP-000510,ORD-000510,WH-ME-001,UK,UK,UPS Supply Chain,Rail Express,DELIVERED,2026-08-08 13:00:44.489038,2026-08-12 13:00:44.489038,2026-08-14 13:00:44.489038,48,True
SHP-000511,ORD-000511,WH-ME-001,Germany,Germany,DB Schenker,Road Truckload,DELIVERED,2026-07-30 01:00:44.489038,2026-08-03 01:00:44.489038,2026-08-03 01:00:44.489038,0,False
SHP-000512,ORD-000512,WH-EU-001,Germany,Germany,Maersk Ocean,Road Truckload,DELIVERED,2026-08-07 00:00:44.489038,2026-08-10 00:00:44.489038,2026-08-10 00:00:44.489038,0,False
SHP-000513,ORD-000513,WH-AP-003,UK,UK,UPS Supply Chain,Road Truckload,IN_TRANSIT,2026-08-09 16:00:44.489038,2026-08-12 16:00:44.489038,,0,False
SHP-000514,ORD-000514,WH-SA-001,Germany,Germany,UPS Supply Chain,Air Freight,IN_TRANSIT,2026-07-01 02:00:44.489038,2026-07-08 02:00:44.489038,,0,False
SHP-000515,ORD-000515,WH-US-001,Germany,Germany,Cosco Shipping,Rail Express,DELIVERED,2026-07-17 17:00:44.489038,2026-07-24 17:00:44.489038,2026-07-24 17:00:44.489038,0,False
SHP-000516,ORD-000516,WH-AP-003,Australia,Australia,Cosco Shipping,Rail Express,DELIVERED,2026-07-28 12:00:44.489038,2026-08-07 12:00:44.489038,2026-08-08 12:00:44.489038,24,True
SHP-000517,ORD-000517,WH-AP-001,Switzerland,Switzerland,Cosco Shipping,Road Truckload,DELIVERED,2026-07-10 17:00:44.489038,2026-07-13 17:00:44.489038,2026-07-14 17:00:44.489038,24,True
SHP-000518,ORD-000518,WH-AP-001,USA,USA,Maersk Ocean,Rail Express,DELIVERED,2026-07-16 08:00:44.489038,2026-07-26 08:00:44.489038,2026-07-26 08:00:44.489038,0,False
SHP-000519,ORD-000519,WH-AP-002,USA,USA,UPS Supply Chain,Road Truckload,DELIVERED,2026-07-30 16:00:44.489038,2026-08-08 16:00:44.489038,2026-08-08 16:00:44.489038,0,False
SHP-000520,ORD-000520,WH-US-002,Switzerland,Switzerland,DB Schenker,Road Truckload,DELIVERED,2026-07-13 08:00:44.489038,2026-07-18 08:00:44.489038,2026-07-18 08:00:44.489038,0,False
SHP-000521,ORD-000521,WH-AP-003,Japan,Japan,DHL Supply Chain,Road Truckload,DELAYED,2026-07-02 12:00:44.489038,2026-07-09 12:00:44.489038,,0,False
SHP-000522,ORD-000522,WH-AU-001,Switzerland,Switzerland,UPS Supply Chain,Air Freight,IN_TRANSIT,2026-08-14 14:00:44.489038,2026-08-19 14:00:44.489038,,0,False
SHP-000523,ORD-000523,WH-AP-003,Germany,Germany,DHL Supply Chain,Rail Express,IN_TRANSIT,2026-08-06 09:00:44.489038,2026-08-12 09:00:44.489038,,0,False
SHP-000524,ORD-000524,WH-US-002,Australia,Australia,DB Schenker,Sea Freight,DELIVERED,2026-07-05 12:00:44.489038,2026-07-13 12:00:44.489038,2026-07-13 12:00:44.489038,0,False
SHP-000525,ORD-000525,WH-AU-001,Switzerland,Switzerland,DHL Supply Chain,Road Truckload,IN_TRANSIT,2026-07-06 13:00:44.489038,2026-07-09 13:00:44.489038,,0,False
SHP-000526,ORD-000526,WH-AP-003,USA,USA,UPS Supply Chain,Air Freight,DELIVERED,2026-07-04 07:00:44.489038,2026-07-07 07:00:44.489038,2026-07-07 07:00:44.489038,0,False
SHP-000527,ORD-000527,WH-US-002,Germany,Germany,Cosco Shipping,Air Freight,DELIVERED,2026-08-06 22:00:44.489038,2026-08-15 22:00:44.489038,2026-08-17 22:00:44.489038,48,True
SHP-000528,ORD-000528,WH-AP-002,Japan,Japan,FedEx Express Air,Sea Freight,IN_TRANSIT,2026-07-19 18:00:44.489038,2026-07-26 18:00:44.489038,,0,False
SHP-000529,ORD-000529,WH-EU-002,Taiwan,Taiwan,UPS Supply Chain,Road Truckload,IN_TRANSIT,2026-07-31 11:00:44.489038,2026-08-03 11:00:44.489038,,0,False
SHP-000530,ORD-000530,WH-AU-001,Germany,Germany,DHL Supply Chain,Road Truckload,IN_TRANSIT,2026-07-09 09:00:44.489038,2026-07-17 09:00:44.489038,,0,False
SHP-000531,ORD-000531,WH-US-002,Germany,Germany,DHL Supply Chain,Road Truckload,IN_TRANSIT,2026-07-24 05:00:44.489038,2026-08-02 05:00:44.489038,,0,False
SHP-000532,ORD-000532,WH-EU-002,Switzerland,Switzerland,FedEx Express Air,Sea Freight,IN_TRANSIT,2026-07-17 01:00:44.489038,2026-07-24 01:00:44.489038,,0,False
SHP-000533,ORD-000533,WH-US-002,Switzerland,Switzerland,FedEx Express Air,Sea Freight,DELIVERED,2026-07-06 11:00:44.489038,2026-07-13 11:00:44.489038,2026-07-13 11:00:44.489038,0,False
SHP-000534,ORD-000534,WH-EU-002,Germany,Germany,Maersk Ocean,Rail Express,DELIVERED,2026-07-12 17:00:44.489038,2026-07-21 17:00:44.489038,2026-07-22 17:00:44.489038,24,True
SHP-000535,ORD-000535,WH-US-001,Japan,Japan,DHL Supply Chain,Rail Express,IN_TRANSIT,2026-08-13 00:00:44.489038,2026-08-18 00:00:44.489038,,0,False
SHP-000536,ORD-000536,WH-AP-003,USA,USA,FedEx Express Air,Rail Express,DELIVERED,2026-07-23 21:00:44.489038,2026-07-28 21:00:44.489038,2026-07-29 09:00:44.489038,12,True
SHP-000537,ORD-000537,WH-US-002,Taiwan,Taiwan,Kuehne + Nagel,Road Truckload,DELIVERED,2026-06-30 05:00:44.489038,2026-07-08 05:00:44.489038,2026-07-08 05:00:44.489038,0,False
SHP-000538,ORD-000538,WH-SA-001,Australia,Australia,Cosco Shipping,Road Truckload,DELIVERED,2026-07-11 00:00:44.489038,2026-07-19 00:00:44.489038,2026-07-19 12:00:44.489038,12,True
SHP-000539,ORD-000539,WH-US-001,Switzerland,Switzerland,FedEx Express Air,Air Freight,IN_TRANSIT,2026-07-26 00:00:44.489038,2026-08-01 00:00:44.489038,,0,False
SHP-000540,ORD-000540,WH-AP-002,Japan,Japan,DHL Supply Chain,Road Truckload,DELAYED,2026-07-25 09:00:44.489038,2026-07-30 09:00:44.489038,,0,False
SHP-000541,ORD-000541,WH-AU-001,UK,UK,FedEx Express Air,Sea Freight,IN_TRANSIT,2026-07-02 13:00:44.489038,2026-07-11 13:00:44.489038,,0,False
SHP-000542,ORD-000542,WH-US-001,USA,USA,Kuehne + Nagel,Air Freight,DELAYED,2026-07-30 05:00:44.489038,2026-08-09 05:00:44.489038,,0,False
SHP-000543,ORD-000543,WH-US-001,USA,USA,Cosco Shipping,Sea Freight,DELIVERED,2026-07-17 16:00:44.489038,2026-07-21 16:00:44.489038,2026-07-22 16:00:44.489038,24,True
SHP-000544,ORD-000544,WH-AP-002,Germany,Germany,UPS Supply Chain,Air Freight,DELIVERED,2026-07-25 14:00:44.489038,2026-07-31 14:00:44.489038,2026-07-31 14:00:44.489038,0,False
SHP-000545,ORD-000545,WH-SA-001,Japan,Japan,DB Schenker,Sea Freight,DELIVERED,2026-07-25 08:00:44.489038,2026-08-04 08:00:44.489038,2026-08-04 08:00:44.489038,0,False
SHP-000546,ORD-000546,WH-AP-003,Taiwan,Taiwan,DHL Supply Chain,Air Freight,DELIVERED,2026-07-09 17:00:44.489038,2026-07-12 17:00:44.489038,2026-07-12 17:00:44.489038,0,False
SHP-000547,ORD-000547,WH-EU-001,USA,USA,FedEx Express Air,Rail Express,IN_TRANSIT,2026-07-27 11:00:44.489038,2026-08-05 11:00:44.489038,,0,False
SHP-000548,ORD-000548,WH-AP-003,USA,USA,DHL Supply Chain,Sea Freight,DELIVERED,2026-08-04 00:00:44.489038,2026-08-10 00:00:44.489038,2026-08-10 12:00:44.489038,12,True
SHP-000549,ORD-000549,WH-AU-001,Australia,Australia,UPS Supply Chain,Rail Express,IN_TRANSIT,2026-08-08 03:00:44.489038,2026-08-17 03:00:44.489038,,0,False
SHP-000550,ORD-000550,WH-US-002,Australia,Australia,DHL Supply Chain,Road Truckload,DELIVERED,2026-07-02 12:00:44.489038,2026-07-12 12:00:44.489038,2026-07-12 12:00:44.489038,0,False
SHP-000551,ORD-000551,WH-AP-001,Taiwan,Taiwan,Maersk Ocean,Air Freight,DELIVERED,2026-08-10 13:00:44.489038,2026-08-13 13:00:44.489038,2026-08-13 13:00:44.489038,0,False
SHP-000552,ORD-000552,WH-AP-003,USA,USA,DHL Supply Chain,Air Freight,DELAYED,2026-07-10 16:00:44.489038,2026-07-16 16:00:44.489038,,0,False
SHP-000553,ORD-000553,WH-AP-001,Switzerland,Switzerland,Cosco Shipping,Air Freight,DELIVERED,2026-07-16 18:00:44.489038,2026-07-20 18:00:44.489038,2026-07-20 18:00:44.489038,0,False
SHP-000554,ORD-000554,WH-AP-003,Australia,Australia,UPS Supply Chain,Sea Freight,DELIVERED,2026-08-05 19:00:44.489038,2026-08-11 19:00:44.489038,2026-08-11 19:00:44.489038,0,False
SHP-000555,ORD-000555,WH-AP-003,Germany,Germany,FedEx Express Air,Road Truckload,DELIVERED,2026-07-10 01:00:44.489038,2026-07-13 01:00:44.489038,2026-07-13 01:00:44.489038,0,False
SHP-000556,ORD-000556,WH-AP-003,USA,USA,FedEx Express Air,Road Truckload,DELIVERED,2026-08-10 16:00:44.489038,2026-08-16 16:00:44.489038,2026-08-17 16:00:44.489038,24,True
SHP-000557,ORD-000557,WH-SA-001,USA,USA,UPS Supply Chain,Road Truckload,IN_TRANSIT,2026-08-07 11:00:44.489038,2026-08-15 11:00:44.489038,,0,False
