event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,is_temp_breach
IOT-0001986,SHP-000027,DEV-473,54.843051,9.978657,6.1,45.6,93,2026-08-12 06:46:44.489038,False
IOT-0001987,SHP-000531,DEV-528,36.0775,140.74195,6.16,54.42,24,2026-08-11 10:52:44.489038,False
IOT-0001988,SHP-000202,DEV-959,30.603042,121.358286,2.23,48.14,22,2026-08-12 21:57:44.489038,False
IOT-0001989,SHP-000154,DEV-460,23.834847,56.11639,4.66,52.65,51,2026-08-12 15:54:44.489038,False
IOT-0001990,SHP-000179,DEV-508,52.473379,2.962499,4.03,55.84,66,2026-08-09 05:09:44.489038,False
IOT-0001991,SHP-000216,DEV-310,29.486815,121.818807,5.55,74.02,59,2026-08-08 16:20:44.489038,False
IOT-0001992,SHP-000222,DEV-890,51.394691,11.78646,5.02,69.7,97,2026-08-11 17:26:44.489038,False
IOT-0001993,SHP-000307,DEV-151,42.105588,-89.752206,2.02,60.29,91,2026-08-08 09:50:44.489038,False
IOT-0001994,SHP-000006,DEV-161,0.422935,104.54083,4.14,64.29,57,2026-08-09 17:57:44.489038,False
IOT-0001995,SHP-000129,DEV-227,52.663554,2.172728,4.01,64.86,31,2026-08-11 12:21:44.489038,False
IOT-0001996,SHP-000244,DEV-291,-23.15515,-45.580072,5.67,72.81,44,2026-08-13 03:39:44.489038,False
IOT-0001997,SHP-000558,DEV-819,3.708777,104.611588,5.96,57.34,22,2026-08-12 12:36:44.489038,False
IOT-0001998,SHP-000093,DEV-553,34.50325,137.864659,4.35,48.85,41,2026-08-09 23:15:44.489038,False
IOT-0001999,SHP-000167,DEV-319,37.032311,140.948947,2.93,64.68,15,2026-08-09 23:42:44.489038,False
IOT-0002000,SHP-000101,DEV-363,52.974568,7.764454,4.43,52.95,40,2026-08-12 22:41:44.489038,False
IOT-0002001,SHP-000553,DEV-213,30.488119,121.648913,2.77,44.55,93,2026-08-11 05:20:44.489038,False
IOT-0002002,SHP-000383,DEV-230,36.599899,141.581768,5.32,48.98,15,2026-08-11 03:41:44.489038,False
IOT-0002003,SHP-000282,DEV-632,33.206727,120.335557,2.95,70.11,42,2026-08-08 07:01:44.489038,False
IOT-0002004,SHP-000091,DEV-733,24.205454,55.778564,4.03,67.25,90,2026-08-09 03:10:44.489038,False
IOT-0002005,SHP-000398,DEV-445,53.348679,2.552019,4.92,59.65,36,2026-08-09 13:52:44.489038,False
IOT-0002006,SHP-000591,DEV-711,-24.953608,-47.197672,4.96,65.56,58,2026-08-08 05:50:44.489038,False
IOT-0002007,SHP-000571,DEV-315,27.356096,55.276721,4.92,41.64,98,2026-08-10 08:09:44.489038,False
IOT-0002008,SHP-000470,DEV-301,24.023159,54.369911,16.55,61.14,21,2026-08-11 05:10:44.489038,True
IOT-0002009,SHP-000331,DEV-981,36.260403,-119.581963,2.57,51.63,76,2026-08-11 13:17:44.489038,False
IOT-0002010,SHP-000520,DEV-518,33.179151,-117.876819,5.12,71.43,23,2026-08-11 12:05:44.489038,False
IOT-0002011,SHP-000118,DEV-703,34.541869,141.989028,4.54,58.62,46,2026-08-09 04:29:44.489038,False
IOT-0002012,SHP-000499,DEV-124,52.784908,9.562074,9.73,44.29,87,2026-08-12 00:07:44.489038,True
IOT-0002013,SHP-000074,DEV-849,53.52889,8.320693,13.13,54.41,90,2026-08-08 17:52:44.489038,True
IOT-0002014,SHP-000022,DEV-903,53.078694,3.082824,2.3,50.55,39,2026-08-11 06:36:44.489038,False
IOT-0002015,SHP-000156,DEV-553,52.443249,8.091928,3.88,51.03,53,2026-08-08 20:39:44.489038,False
IOT-0002016,SHP-000316,DEV-165,24.651864,56.437999,6.47,52.11,18,2026-08-10 15:59:44.489038,False
IOT-0002017,SHP-000529,DEV-318,35.540274,-116.962843,5.39,49.84,71,2026-08-11 23:50:44.489038,False
IOT-0002018,SHP-000561,DEV-312,-35.346446,151.749225,4.18,53.17,74,2026-08-12 09:14:44.489038,False
IOT-0002019,SHP-000494,DEV-675,54.476686,7.557588,10.65,41.77,27,2026-08-11 22:47:44.489038,True
IOT-0002020,SHP-000006,DEV-168,1.898677,103.64618,4.42,51.65,40,2026-08-11 15:20:44.489038,False
IOT-0002021,SHP-000138,DEV-822,52.265344,9.780561,3.65,45.4,56,2026-08-13 03:22:44.489038,False
IOT-0002022,SHP-000569,DEV-335,-25.879586,-45.092064,5.06,51.64,52,2026-08-10 16:29:44.489038,False
IOT-0002023,SHP-000465,DEV-356,34.80179,139.997722,3.03,64.69,17,2026-08-09 20:28:44.489038,False
IOT-0002024,SHP-000160,DEV-649,-33.069039,151.757044,5.12,54.52,97,2026-08-08 13:56:44.489038,False
IOT-0002025,SHP-000357,DEV-441,-33.376766,150.286492,2.2,60.0,80,2026-08-12 13:59:44.489038,False
IOT-0002026,SHP-000157,DEV-146,32.405871,120.449173,3.22,41.55,46,2026-08-12 10:00:44.489038,False
IOT-0002027,SHP-000360,DEV-786,40.415077,-89.48697,3.09,72.86,30,2026-08-08 21:41:44.489038,False
IOT-0002028,SHP-000294,DEV-721,33.641208,-118.235641,2.33,66.45,42,2026-08-12 05:52:44.489038,False
IOT-0002029,SHP-000531,DEV-681,26.001709,56.489512,3.25,43.45,28,2026-08-09 15:59:44.489038,False
IOT-0002030,SHP-000450,DEV-110,50.234808,5.017725,4.08,45.86,35,2026-08-09 16:15:44.489038,False
IOT-0002031,SHP-000288,DEV-864,32.142175,-116.431889,4.33,65.45,80,2026-08-11 17:23:44.489038,False
IOT-0002032,SHP-000219,DEV-897,51.400455,4.114701,3.69,74.63,69,2026-08-12 01:27:44.489038,False
IOT-0002033,SHP-000520,DEV-931,33.588672,-119.739643,3.62,69.1,49,2026-08-11 21:20:44.489038,False
IOT-0002034,SHP-000498,DEV-819,33.085624,-116.525452,4.04,46.52,37,2026-08-11 19:21:44.489038,False
IOT-0002035,SHP-000409,DEV-637,37.731813,137.912162,3.82,47.24,16,2026-08-11 02:45:44.489038,False
IOT-0002036,SHP-000165,DEV-740,2.163751,106.131719,6.11,52.33,75,2026-08-11 03:13:44.489038,False
IOT-0002037,SHP-000381,DEV-663,-23.032037,-48.327017,2.37,73.16,39,2026-08-11 16:24:44.489038,False
IOT-0002038,SHP-000137,DEV-382,33.347126,123.044182,5.64,56.0,54,2026-08-10 04:24:44.489038,False
IOT-0002039,SHP-000164,DEV-285,30.712938,119.863384,2.05,68.63,55,2026-08-10 13:59:44.489038,False
IOT-0002040,SHP-000358,DEV-911,1.466047,103.090507,8.77,68.67,37,2026-08-08 13:30:44.489038,True
IOT-0002041,SHP-000194,DEV-690,2.855724,104.589735,5.98,62.08,36,2026-08-08 05:17:44.489038,False
IOT-0002042,SHP-000591,DEV-887,51.16935,11.928066,3.71,53.67,62,2026-08-11 03:16:44.489038,False
IOT-0002043,SHP-000409,DEV-320,25.398602,55.840014,13.08,70.42,65,2026-08-13 04:19:44.489038,True
IOT-0002044,SHP-000508,DEV-421,25.557913,57.303679,2.98,46.57,91,2026-08-11 17:10:44.489038,False
IOT-0002045,SHP-000079,DEV-173,3.020228,101.702612,5.84,61.89,36,2026-08-08 15:21:44.489038,False
IOT-0002046,SHP-000487,DEV-970,35.062895,-120.094305,5.41,61.62,45,2026-08-09 03:22:44.489038,False
IOT-0002047,SHP-000600,DEV-582,34.826917,-117.245848,4.16,69.26,37,2026-08-11 17:00:44.489038,False
IOT-0002048,SHP-000185,DEV-612,32.32504,-116.762411,3.23,58.78,97,2026-08-12 18:32:44.489038,False
IOT-0002049,SHP-000343,DEV-599,51.949866,12.337814,4.65,42.84,36,2026-08-08 11:06:44.489038,False
IOT-0002050,SHP-000409,DEV-819,-33.506994,148.839975,6.03,61.3,58,2026-08-08 20:10:44.489038,False
IOT-0002051,SHP-000211,DEV-776,-22.697308,-44.72979,3.35,42.72,23,2026-08-08 20:15:44.489038,False
IOT-0002052,SHP-000321,DEV-805,35.550439,-119.127906,3.81,42.88,47,2026-08-11 13:34:44.489038,False
IOT-0002053,SHP-000120,DEV-571,-0.661311,104.750337,4.88,67.53,95,2026-08-12 05:11:44.489038,False
IOT-0002054,SHP-000564,DEV-314,52.129554,8.078042,6.3,52.8,62,2026-08-08 18:34:44.489038,False
IOT-0002055,SHP-000121,DEV-400,33.515638,121.553619,3.89,67.03,46,2026-08-09 17:56:44.489038,False
IOT-0002056,SHP-000057,DEV-615,53.984115,11.873743,2.76,46.59,97,2026-08-09 12:49:44.489038,False
IOT-0002057,SHP-000342,DEV-642,-24.941886,-48.763773,4.52,48.14,16,2026-08-10 04:07:44.489038,False
IOT-0002058,SHP-000139,DEV-893,-32.565356,150.903351,5.66,47.35,94,2026-08-09 11:22:44.489038,False
IOT-0002059,SHP-000337,DEV-819,51.143563,5.291126,4.12,55.23,91,2026-08-13 04:56:44.489038,False
IOT-0002060,SHP-000507,DEV-145,36.156722,139.77338,3.54,56.29,71,2026-08-08 08:21:44.489038,False
IOT-0002061,SHP-000062,DEV-908,27.54671,56.293877,5.44,45.76,33,2026-08-08 12:19:44.489038,False
IOT-0002062,SHP-000142,DEV-497,43.104335,-85.645,4.68,73.46,79,2026-08-09 13:38:44.489038,False
IOT-0002063,SHP-000346,DEV-967,52.204092,2.342029,5.65,62.67,79,2026-08-12 09:51:44.489038,False
IOT-0002064,SHP-000292,DEV-112,34.889007,-119.569299,5.15,69.57,98,2026-08-09 13:25:44.489038,False
IOT-0002065,SHP-000214,DEV-555,52.482485,9.106968,2.65,58.31,82,2026-08-12 21:22:44.489038,False
IOT-0002066,SHP-000548,DEV-789,-25.082313,-44.248692,17.65,43.43,94,2026-08-08 11:36:44.489038,True
IOT-0002067,SHP-000490,DEV-435,26.870255,55.136655,2.74,70.39,87,2026-08-09 04:00:44.489038,False
IOT-0002068,SHP-000085,DEV-768,37.272674,142.01327,3.26,66.07,62,2026-08-10 16:10:44.489038,False
IOT-0002069,SHP-000300,DEV-897,34.228847,-118.670384,5.03,68.3,70,2026-08-11 20:25:44.489038,False
IOT-0002070,SHP-000105,DEV-373,31.807273,120.990213,6.02,66.07,63,2026-08-10 08:30:44.489038,False
IOT-0002071,SHP-000167,DEV-849,54.32997,11.641544,2.68,53.71,80,2026-08-12 11:13:44.489038,False
IOT-0002072,SHP-000490,DEV-418,-35.599234,151.622138,2.86,60.56,97,2026-08-08 12:54:44.489038,False
IOT-0002073,SHP-000404,DEV-427,32.449424,120.801432,2.93,63.63,27,2026-08-10 21:53:44.489038,False
IOT-0002074,SHP-000218,DEV-962,34.49917,138.854278,2.67,61.2,54,2026-08-08 17:37:44.489038,False
IOT-0002075,SHP-000057,DEV-472,53.494194,8.353016,3.21,42.19,55,2026-08-12 21:48:44.489038,False
IOT-0002076,SHP-000072,DEV-181,-21.490259,-48.382166,4.94,59.94,82,2026-08-09 00:25:44.489038,False
IOT-0002077,SHP-000192,DEV-182,53.947284,3.917171,2.79,46.79,53,2026-08-12 09:02:44.489038,False
IOT-0002078,SHP-000470,DEV-176,52.339672,6.453217,2.53,40.91,91,2026-08-12 07:47:44.489038,False
IOT-0002079,SHP-000076,DEV-680,53.806709,11.085534,2.43,70.5,59,2026-08-09 14:46:44.489038,False
IOT-0002080,SHP-000185,DEV-302,-32.298458,150.652061,12.06,66.67,35,2026-08-10 03:56:44.489038,True
IOT-0002081,SHP-000023,DEV-537,53.21618,4.279084,5.43,67.42,15,2026-08-13 03:09:44.489038,False
IOT-0002082,SHP-000304,DEV-594,35.952644,-118.932473,3.46,60.99,55,2026-08-10 18:43:44.489038,False
IOT-0002083,SHP-000205,DEV-876,53.20351,5.472407,4.22,41.66,71,2026-08-08 20:00:44.489038,False
IOT-0002084,SHP-000368,DEV-954,27.311191,55.683761,6.47,45.96,30,2026-08-11 17:15:44.489038,False
IOT-0002085,SHP-000508,DEV-310,27.056459,56.667211,2.98,43.39,24,2026-08-09 12:04:44.489038,False
IOT-0002086,SHP-000334,DEV-722,-24.874071,-47.284787,4.32,67.68,53,2026-08-08 19:13:44.489038,False
IOT-0002087,SHP-000059,DEV-512,25.94715,56.077394,2.61,61.11,35,2026-08-11 03:22:44.489038,False
IOT-0002088,SHP-000102,DEV-304,50.452587,4.526799,5.92,73.08,26,2026-08-11 03:40:44.489038,False
IOT-0002089,SHP-000034,DEV-952,-26.233371,-47.792998,3.34,70.08,36,2026-08-12 05:57:44.489038,False
IOT-0002090,SHP-000236,DEV-891,-22.011138,-46.091887,2.07,73.97,87,2026-08-12 17:07:44.489038,False
IOT-0002091,SHP-000091,DEV-165,37.182864,140.525131,3.48,74.1,87,2026-08-12 01:15:44.489038,False
IOT-0002092,SHP-000596,DEV-416,52.499721,7.938719,6.37,45.32,55,2026-08-12 14:57:44.489038,False
IOT-0002093,SHP-000411,DEV-223,-34.812352,152.109614,8.77,49.73,36,2026-08-10 11:33:44.489038,True
IOT-0002094,SHP-000088,DEV-828,41.26689,-86.593818,2.97,51.97,62,2026-08-10 03:30:44.489038,False
IOT-0002095,SHP-000398,DEV-984,51.494715,5.237006,6.28,55.79,24,2026-08-11 08:21:44.489038,False
IOT-0002096,SHP-000076,DEV-192,-34.538212,149.15889,5.01,53.45,70,2026-08-11 07:27:44.489038,False
IOT-0002097,SHP-000073,DEV-612,44.347945,-88.398088,5.93,48.74,61,2026-08-11 23:42:44.489038,False
IOT-0002098,SHP-000581,DEV-495,-23.060753,-48.262599,12.89,55.06,93,2026-08-09 23:35:44.489038,True
IOT-0002099,SHP-000159,DEV-744,27.462007,52.805429,2.54,58.93,20,2026-08-11 06:33:44.489038,False
IOT-0002100,SHP-000447,DEV-691,-33.992267,149.784595,3.6,46.29,20,2026-08-10 05:09:44.489038,False
IOT-0002101,SHP-000401,DEV-842,-22.330392,-46.434317,5.54,73.38,56,2026-08-09 00:30:44.489038,False
IOT-0002102,SHP-000397,DEV-810,-25.685986,-44.228348,3.3,72.27,74,2026-08-09 11:36:44.489038,False
IOT-0002103,SHP-000234,DEV-986,35.557263,141.228551,5.49,68.05,47,2026-08-10 20:06:44.489038,False
IOT-0002104,SHP-000227,DEV-814,25.463011,53.192379,6.37,49.22,83,2026-08-12 01:37:44.489038,False
IOT-0002105,SHP-000286,DEV-385,24.45966,53.522503,3.67,47.3,53,2026-08-09 01:45:44.489038,False
IOT-0002106,SHP-000326,DEV-599,32.430623,122.665121,5.6,73.43,92,2026-08-12 06:46:44.489038,False
IOT-0002107,SHP-000147,DEV-455,51.447123,9.414045,4.26,45.4,39,2026-08-12 21:49:44.489038,False
IOT-0002108,SHP-000109,DEV-917,55.738466,8.24383,3.04,70.69,55,2026-08-12 22:12:44.489038,False
IOT-0002109,SHP-000179,DEV-638,-34.826377,151.959458,5.79,58.28,57,2026-08-11 18:18:44.489038,False
IOT-0002110,SHP-000370,DEV-829,1.669282,104.793776,5.21,47.67,40,2026-08-12 16:11:44.489038,False
IOT-0002111,SHP-000466,DEV-864,1.668112,104.779889,4.16,56.43,30,2026-08-10 07:37:44.489038,False
IOT-0002112,SHP-000521,DEV-445,53.671161,10.682345,2.11,63.38,65,2026-08-11 16:23:44.489038,False
IOT-0002113,SHP-000553,DEV-838,36.395312,139.122402,5.1,50.94,54,2026-08-11 15:20:44.489038,False
IOT-0002114,SHP-000431,DEV-661,52.81622,8.896456,14.48,41.03,92,2026-08-09 22:54:44.489038,True
IOT-0002115,SHP-000118,DEV-220,32.144545,122.348112,3.48,48.16,46,2026-08-10 22:47:44.489038,False
IOT-0002116,SHP-000071,DEV-163,39.591867,-88.441388,4.07,43.05,31,2026-08-12 23:40:44.489038,False
IOT-0002117,SHP-000255,DEV-368,53.819576,4.830675,4.46,53.14,82,2026-08-09 21:01:44.489038,False
IOT-0002118,SHP-000415,DEV-932,32.088104,123.544822,2.82,48.38,78,2026-08-13 01:30:44.489038,False
IOT-0002119,SHP-000057,DEV-105,36.383371,-120.143767,5.09,67.53,23,2026-08-13 04:43:44.489038,False
IOT-0002120,SHP-000485,DEV-386,40.659461,-86.771132,3.1,73.96,69,2026-08-09 07:09:44.489038,False
IOT-0002121,SHP-000562,DEV-599,25.241704,57.192823,2.12,47.81,84,2026-08-08 06:37:44.489038,False
IOT-0002122,SHP-000328,DEV-954,53.322996,3.955957,6.32,73.48,79,2026-08-10 05:43:44.489038,False
IOT-0002123,SHP-000441,DEV-488,37.795949,138.716973,2.3,61.12,67,2026-08-12 06:47:44.489038,False
IOT-0002124,SHP-000323,DEV-407,53.268283,3.501128,6.31,41.14,48,2026-08-09 10:47:44.489038,False
IOT-0002125,SHP-000393,DEV-841,-33.179875,149.742473,3.78,48.12,79,2026-08-08 14:42:44.489038,False
IOT-0002126,SHP-000597,DEV-586,3.379526,102.516246,3.81,49.72,99,2026-08-12 09:28:44.489038,False
IOT-0002127,SHP-000380,DEV-673,51.432547,4.309421,5.81,51.84,26,2026-08-12 15:28:44.489038,False
IOT-0002128,SHP-000190,DEV-825,31.873903,121.422072,4.53,46.1,55,2026-08-10 12:55:44.489038,False
IOT-0002129,SHP-000586,DEV-721,52.000104,11.523863,5.0,45.2,86,2026-08-08 21:12:44.489038,False
IOT-0002130,SHP-000563,DEV-222,33.036571,-117.297616,5.47,43.93,62,2026-08-08 20:57:44.489038,False
IOT-0002131,SHP-000119,DEV-345,2.066721,102.579453,14.31,43.53,40,2026-08-12 18:44:44.489038,True
IOT-0002132,SHP-000095,DEV-609,36.272485,139.705149,3.86,57.4,40,2026-08-09 21:41:44.489038,False
IOT-0002133,SHP-000533,DEV-259,33.340565,140.667391,5.59,50.22,47,2026-08-12 01:02:44.489038,False
IOT-0002134,SHP-000599,DEV-666,-25.752927,-45.357517,4.17,55.35,60,2026-08-09 22:19:44.489038,False
IOT-0002135,SHP-000415,DEV-141,34.684142,-117.327066,5.67,68.91,48,2026-08-10 05:08:44.489038,False
IOT-0002136,SHP-000311,DEV-339,-21.552155,-47.188648,3.97,53.44,76,2026-08-08 08:35:44.489038,False
IOT-0002137,SHP-000594,DEV-369,51.267366,3.998497,9.87,45.73,52,2026-08-08 15:54:44.489038,True
IOT-0002138,SHP-000014,DEV-625,2.954814,104.797054,12.93,40.17,70,2026-08-09 18:05:44.489038,True
IOT-0002139,SHP-000371,DEV-664,32.857611,-119.627872,2.98,44.13,90,2026-08-08 11:29:44.489038,False
IOT-0002140,SHP-000421,DEV-146,27.367299,54.231156,4.48,43.24,92,2026-08-10 05:12:44.489038,False
IOT-0002141,SHP-000188,DEV-550,43.203299,-88.31071,6.06,42.34,82,2026-08-08 12:05:44.489038,False
IOT-0002142,SHP-000210,DEV-891,2.627421,103.235736,4.3,47.66,19,2026-08-10 15:51:44.489038,False
IOT-0002143,SHP-000132,DEV-698,-0.479887,102.443657,4.88,55.61,88,2026-08-08 08:34:44.489038,False
IOT-0002144,SHP-000570,DEV-972,36.24206,-117.937905,4.45,66.64,58,2026-08-10 04:24:44.489038,False
IOT-0002145,SHP-000142,DEV-449,52.326294,5.867047,2.48,44.08,99,2026-08-11 20:17:44.489038,False
IOT-0002146,SHP-000484,DEV-310,26.668683,53.055818,3.7,72.59,55,2026-08-09 22:15:44.489038,False
IOT-0002147,SHP-000599,DEV-244,49.98397,2.121303,5.62,47.64,96,2026-08-10 07:56:44.489038,False
IOT-0002148,SHP-000126,DEV-774,53.58681,3.59618,2.79,53.66,41,2026-08-09 20:17:44.489038,False
IOT-0002149,SHP-000514,DEV-261,41.636329,-85.943864,3.55,67.61,70,2026-08-12 16:49:44.489038,False
IOT-0002150,SHP-000493,DEV-630,32.454167,119.545176,2.85,42.88,16,2026-08-12 08:18:44.489038,False
IOT-0002151,SHP-000304,DEV-942,-32.797717,152.650639,6.42,54.27,75,2026-08-10 01:54:44.489038,False
IOT-0002152,SHP-000508,DEV-299,33.362765,-118.92602,3.8,74.29,40,2026-08-08 12:44:44.489038,False
IOT-0002153,SHP-000260,DEV-962,36.267386,140.717621,5.12,46.13,99,2026-08-12 05:28:44.489038,False
IOT-0002154,SHP-000543,DEV-650,40.279092,-87.140055,2.38,48.51,82,2026-08-10 20:25:44.489038,False
IOT-0002155,SHP-000097,DEV-938,51.352407,8.374301,2.21,40.28,58,2026-08-09 16:46:44.489038,False
IOT-0002156,SHP-000536,DEV-675,31.079876,119.456677,2.14,65.37,26,2026-08-12 14:58:44.489038,False
IOT-0002157,SHP-000385,DEV-498,32.690151,-116.742528,3.8,72.66,89,2026-08-09 02:04:44.489038,False
IOT-0002158,SHP-000016,DEV-635,49.893204,3.56411,4.84,66.23,87,2026-08-11 02:54:44.489038,False
IOT-0002159,SHP-000180,DEV-781,-32.441067,150.480037,5.58,44.49,29,2026-08-11 11:05:44.489038,False
IOT-0002160,SHP-000135,DEV-496,39.586413,-89.976242,6.21,66.7,25,2026-08-12 14:57:44.489038,False
IOT-0002161,SHP-000359,DEV-485,54.997196,10.629626,3.24,51.93,15,2026-08-10 06:14:44.489038,False
IOT-0002162,SHP-000587,DEV-792,33.990242,137.560891,5.35,64.09,92,2026-08-11 21:21:44.489038,False
IOT-0002163,SHP-000501,DEV-903,54.122402,2.570819,6.32,67.4,75,2026-08-08 15:03:44.489038,False
IOT-0002164,SHP-000408,DEV-576,32.884169,121.141584,9.11,53.57,84,2026-08-11 08:26:44.489038,True
IOT-0002165,SHP-000317,DEV-456,50.049698,6.700486,4.31,67.24,39,2026-08-13 03:35:44.489038,False
IOT-0002166,SHP-000203,DEV-836,30.739202,123.767021,2.77,69.08,38,2026-08-09 07:50:44.489038,False
IOT-0002167,SHP-000181,DEV-679,25.723613,54.707133,2.48,58.9,78,2026-08-12 19:23:44.489038,False
IOT-0002168,SHP-000311,DEV-257,2.087147,101.469325,3.54,51.54,42,2026-08-11 01:49:44.489038,False
IOT-0002169,SHP-000207,DEV-374,3.459633,105.44879,4.22,55.92,92,2026-08-09 20:26:44.489038,False
IOT-0002170,SHP-000273,DEV-161,23.582554,55.157252,3.86,53.31,40,2026-08-11 09:04:44.489038,False
IOT-0002171,SHP-000578,DEV-383,54.817986,9.795568,5.13,69.48,29,2026-08-12 22:38:44.489038,False
IOT-0002172,SHP-000115,DEV-845,3.380029,104.681218,2.91,74.47,85,2026-08-11 05:30:44.489038,False
IOT-0002173,SHP-000336,DEV-817,52.297644,5.904438,2.38,47.76,16,2026-08-09 11:07:44.489038,False
IOT-0002174,SHP-000470,DEV-491,51.292617,4.496423,4.25,46.78,43,2026-08-10 00:10:44.489038,False
IOT-0002175,SHP-000346,DEV-319,49.937428,5.518612,5.14,71.83,81,2026-08-13 01:48:44.489038,False
IOT-0002176,SHP-000265,DEV-694,51.45094,11.590725,15.2,55.73,18,2026-08-10 11:33:44.489038,True
IOT-0002177,SHP-000135,DEV-289,-36.160656,148.851779,5.18,53.86,43,2026-08-09 15:06:44.489038,False
IOT-0002178,SHP-000517,DEV-394,0.58014,102.244331,2.21,40.67,70,2026-08-12 00:23:44.489038,False
IOT-0002179,SHP-000421,DEV-489,-34.503841,151.785114,4.21,41.24,77,2026-08-12 06:21:44.489038,False
IOT-0002180,SHP-000240,DEV-515,54.758276,9.108718,3.09,66.74,28,2026-08-09 10:29:44.489038,False
IOT-0002181,SHP-000586,DEV-733,24.067517,56.737676,2.27,68.23,50,2026-08-11 21:01:44.489038,False
IOT-0002182,SHP-000335,DEV-753,40.177455,-86.936518,5.39,41.01,38,2026-08-08 17:20:44.489038,False
IOT-0002183,SHP-000071,DEV-609,51.885176,4.209723,3.72,50.69,47,2026-08-13 01:51:44.489038,False
IOT-0002184,SHP-000468,DEV-526,-31.388586,148.765577,8.75,59.02,77,2026-08-09 11:42:44.489038,True
IOT-0002185,SHP-000371,DEV-484,24.14595,57.508281,16.58,65.38,71,2026-08-13 03:22:44.489038,True
IOT-0002186,SHP-000085,DEV-354,51.193157,8.292591,5.38,64.54,99,2026-08-08 22:58:44.489038,False
IOT-0002187,SHP-000469,DEV-970,25.746481,54.692362,4.65,68.41,71,2026-08-12 13:22:44.489038,False
IOT-0002188,SHP-000329,DEV-757,50.521063,2.220587,6.25,42.95,66,2026-08-08 16:02:44.489038,False
IOT-0002189,SHP-000025,DEV-652,40.860469,-85.579166,6.15,53.58,82,2026-08-09 19:44:44.489038,False
IOT-0002190,SHP-000364,DEV-347,51.581331,4.964827,17.19,71.21,16,2026-08-11 13:47:44.489038,True
IOT-0002191,SHP-000216,DEV-988,0.604449,102.324928,2.53,42.31,76,2026-08-12 18:59:44.489038,False
IOT-0002192,SHP-000298,DEV-394,2.514177,104.745454,2.59,62.91,92,2026-08-13 02:49:44.489038,False
IOT-0002193,SHP-000498,DEV-189,56.023945,9.656885,4.36,72.14,94,2026-08-11 20:14:44.489038,False
IOT-0002194,SHP-000301,DEV-438,23.398757,54.700363,2.67,70.13,60,2026-08-11 10:48:44.489038,False
IOT-0002195,SHP-000556,DEV-704,-26.052306,-45.47828,8.83,68.49,63,2026-08-11 00:33:44.489038,True
IOT-0002196,SHP-000564,DEV-453,37.058371,139.173065,2.36,42.89,41,2026-08-10 01:01:44.489038,False
IOT-0002197,SHP-000536,DEV-490,52.887519,9.116952,2.32,59.35,15,2026-08-10 11:18:44.489038,False
IOT-0002198,SHP-000511,DEV-823,51.051951,4.222957,2.24,59.41,68,2026-08-11 23:45:44.489038,False
IOT-0002199,SHP-000267,DEV-799,-34.619665,152.894143,5.94,51.38,34,2026-08-09 17:29:44.489038,False
IOT-0002200,SHP-000544,DEV-535,53.447188,8.417611,4.27,71.65,52,2026-08-12 20:47:44.489038,False
IOT-0002201,SHP-000104,DEV-666,22.792869,54.879589,3.37,59.6,45,2026-08-10 23:35:44.489038,False
IOT-0002202,SHP-000466,DEV-878,34.078275,137.454554,2.19,44.35,20,2026-08-12 00:56:44.489038,False
IOT-0002203,SHP-000395,DEV-174,23.386564,55.139078,6.45,69.49,15,2026-08-12 16:02:44.489038,False
IOT-0002204,SHP-000016,DEV-223,50.678198,5.519688,2.18,67.83,85,2026-08-11 03:33:44.489038,False
IOT-0002205,SHP-000394,DEV-159,44.153761,-86.799969,5.8,64.94,63,2026-08-10 14:24:44.489038,False
IOT-0002206,SHP-000597,DEV-920,-32.241939,150.916879,2.83,74.38,79,2026-08-08 15:02:44.489038,False
IOT-0002207,SHP-000539,DEV-253,40.55234,-87.422646,4.98,40.18,90,2026-08-09 12:20:44.489038,False
IOT-0002208,SHP-000144,DEV-914,40.289872,-88.909838,2.09,44.72,53,2026-08-12 05:01:44.489038,False
IOT-0002209,SHP-000138,DEV-612,-22.203763,-47.146045,3.5,48.39,86,2026-08-12 09:17:44.489038,False
IOT-0002210,SHP-000269,DEV-756,32.965801,123.703213,5.13,43.94,37,2026-08-12 20:12:44.489038,False
IOT-0002211,SHP-000247,DEV-246,41.584962,-88.457213,3.04,49.98,100,2026-08-12 17:24:44.489038,False
IOT-0002212,SHP-000522,DEV-137,53.9759,3.227101,6.15,67.91,90,2026-08-08 11:39:44.489038,False
IOT-0002213,SHP-000437,DEV-511,34.845618,-116.586423,5.74,69.9,100,2026-08-10 13:34:44.489038,False
IOT-0002214,SHP-000177,DEV-579,40.072384,-86.882808,2.43,48.02,57,2026-08-11 19:47:44.489038,False
IOT-0002215,SHP-000233,DEV-801,54.117739,10.91515,2.42,64.75,31,2026-08-08 18:05:44.489038,False
IOT-0002216,SHP-000168,DEV-669,36.465731,-116.717233,3.32,65.77,82,2026-08-11 07:31:44.489038,False
IOT-0002217,SHP-000269,DEV-956,42.097341,-85.968689,3.92,48.91,92,2026-08-08 07:51:44.489038,False
IOT-0002218,SHP-000032,DEV-928,53.353054,3.494157,5.07,61.44,38,2026-08-12 21:14:44.489038,False
IOT-0002219,SHP-000398,DEV-848,30.157055,119.045002,6.13,53.75,69,2026-08-10 18:31:44.489038,False
