event_id,shipment_id,device_id,latitude,longitude,temperature_c,humidity_pct,battery_level,recorded_at,raw_payload
IOT-0001145,SHP-000364,DEV-846,34.822398,-118.701143,2.10,60.98,92,2026-08-30T10:14:20.247341,"{""event_id"": ""IOT-0001145"", ""temp"": 2.100915492517068, ""lat"": 34.822398447952054, ""lon"": -118.70114266533255}"
IOT-0001146,SHP-000020,DEV-333,-23.908207,-45.765588,5.49,59.49,26,2026-08-31T01:50:20.247341,"{""event_id"": ""IOT-0001146"", ""temp"": 5.486054603710311, ""lat"": -23.90820652145416, ""lon"": -45.76558751302294}"
IOT-0001147,SHP-000428,DEV-439,37.612291,139.666835,2.42,51.82,54,2026-08-28T14:53:20.247341,"{""event_id"": ""IOT-0001147"", ""temp"": 2.424551012953765, ""lat"": 37.61229097571736, ""lon"": 139.66683506370669}"
IOT-0001148,SHP-000404,DEV-348,3.388299,101.383982,3.27,42.05,100,2026-09-01T07:29:20.247341,"{""event_id"": ""IOT-0001148"", ""temp"": 3.2742419036275567, ""lat"": 3.388298789854203, ""lon"": 101.38398229119558}"
IOT-0001149,SHP-000104,DEV-392,31.678400,123.623253,3.56,58.48,84,2026-08-31T03:09:20.247341,"{""event_id"": ""IOT-0001149"", ""temp"": 3.560983294121219, ""lat"": 31.678399692618022, ""lon"": 123.62325345086796}"
IOT-0001150,SHP-000350,DEV-547,3.715958,104.531168,3.79,61.35,68,2026-08-29T01:48:20.247341,"{""event_id"": ""IOT-0001150"", ""temp"": 3.7940706043059564, ""lat"": 3.715957935559538, ""lon"": 104.53116804136897}"
IOT-0001151,SHP-000329,DEV-676,42.740511,-86.958814,4.60,50.29,71,2026-08-28T04:14:20.247341,"{""event_id"": ""IOT-0001151"", ""temp"": 4.602488547571342, ""lat"": 42.74051090017911, ""lon"": -86.95881405245919}"
IOT-0001152,SHP-000045,DEV-580,52.196007,2.363702,5.62,61.38,28,2026-08-30T00:29:20.247341,"{""event_id"": ""IOT-0001152"", ""temp"": 5.617884349011916, ""lat"": 52.19600717395865, ""lon"": 2.363702019597207}"
IOT-0001153,SHP-000135,DEV-313,31.761835,122.358528,2.88,48.37,50,2026-08-31T03:05:20.247341,"{""event_id"": ""IOT-0001153"", ""temp"": 2.8756197077318646, ""lat"": 31.761834536320205, ""lon"": 122.35852753481483}"
IOT-0001154,SHP-000184,DEV-951,27.235366,54.111965,5.82,60.79,99,2026-08-29T02:56:20.247341,"{""event_id"": ""IOT-0001154"", ""temp"": 5.8198158234923, ""lat"": 27.235366022224653, ""lon"": 54.11196454244201}"
IOT-0001155,SHP-000466,DEV-960,43.071440,-88.700858,6.06,64.81,21,2026-08-30T05:51:20.247341,"{""event_id"": ""IOT-0001155"", ""temp"": 6.057603690124567, ""lat"": 43.071440263719616, ""lon"": -88.7008583551443}"
IOT-0001156,SHP-000230,DEV-547,29.245063,123.752658,6.50,52.82,29,2026-08-28T13:03:20.247341,"{""event_id"": ""IOT-0001156"", ""temp"": 6.498671233253418, ""lat"": 29.245062994087775, ""lon"": 123.75265823195325}"
IOT-0001157,SHP-000454,DEV-872,37.421307,139.524733,6.08,67.16,26,2026-08-29T21:01:20.247341,"{""event_id"": ""IOT-0001157"", ""temp"": 6.080883110779542, ""lat"": 37.421306836938236, ""lon"": 139.5247326419434}"
IOT-0001158,SHP-000132,DEV-746,51.112142,6.562138,4.38,71.54,44,2026-08-30T07:07:20.247341,"{""event_id"": ""IOT-0001158"", ""temp"": 4.375553630342171, ""lat"": 51.11214179996492, ""lon"": 6.562138301267763}"
IOT-0001159,SHP-000237,DEV-835,-32.731297,153.570686,3.19,74.77,17,2026-08-30T22:24:20.247341,"{""event_id"": ""IOT-0001159"", ""temp"": 3.192820677216777, ""lat"": -32.7312966294307, ""lon"": 153.57068568309208}"
IOT-0001160,SHP-000238,DEV-698,30.309707,120.257943,4.45,70.38,48,2026-09-01T13:33:20.247341,"{""event_id"": ""IOT-0001160"", ""temp"": 4.452741250420583, ""lat"": 30.309706849712192, ""lon"": 120.25794322939223}"
IOT-0001161,SHP-000477,DEV-227,42.064523,-87.111500,3.63,62.13,25,2026-08-29T12:24:20.247341,"{""event_id"": ""IOT-0001161"", ""temp"": 3.6338337173941424, ""lat"": 42.06452260711305, ""lon"": -87.11150046335867}"
IOT-0001162,SHP-000095,DEV-863,33.447357,121.576459,5.65,60.18,100,2026-08-28T06:59:20.247341,"{""event_id"": ""IOT-0001162"", ""temp"": 5.648815679013459, ""lat"": 33.447356857467796, ""lon"": 121.57645867695392}"
IOT-0001163,SHP-000401,DEV-343,-21.975090,-46.297783,4.59,47.24,91,2026-08-30T19:47:20.247341,"{""event_id"": ""IOT-0001163"", ""temp"": 4.589403833037386, ""lat"": -21.975089754555672, ""lon"": -46.29778251859265}"
IOT-0001164,SHP-000089,DEV-112,-21.733927,-47.706165,3.58,44.17,38,2026-08-31T00:00:20.247341,"{""event_id"": ""IOT-0001164"", ""temp"": 3.5774726341639784, ""lat"": -21.733927467175857, ""lon"": -47.70616512001415}"
IOT-0001165,SHP-000150,DEV-515,54.481077,8.014926,5.18,63.37,92,2026-08-31T01:45:20.247341,"{""event_id"": ""IOT-0001165"", ""temp"": 5.183754901823834, ""lat"": 54.48107741251172, ""lon"": 8.014925921349205}"
IOT-0001166,SHP-000478,DEV-902,33.628346,137.918451,2.66,61.10,43,2026-09-01T14:25:20.247341,"{""event_id"": ""IOT-0001166"", ""temp"": 2.6596589313388916, ""lat"": 33.62834552133527, ""lon"": 137.91845109422087}"
IOT-0001167,SHP-000340,DEV-445,-33.247790,150.351347,6.21,63.08,32,2026-08-30T01:23:20.247341,"{""event_id"": ""IOT-0001167"", ""temp"": 6.210125962897495, ""lat"": -33.24778979078139, ""lon"": 150.35134708413452}"
IOT-0001168,SHP-000256,DEV-858,1.020808,102.203915,4.73,56.36,42,2026-08-28T16:08:20.247341,"{""event_id"": ""IOT-0001168"", ""temp"": 4.732124012341269, ""lat"": 1.0208077634902333, ""lon"": 102.20391546691035}"
IOT-0001169,SHP-000390,DEV-404,43.994942,-89.522440,2.68,56.37,49,2026-08-28T14:07:20.247341,"{""event_id"": ""IOT-0001169"", ""temp"": 2.6826378056881657, ""lat"": 43.99494204545148, ""lon"": -89.52244016672465}"
IOT-0001170,SHP-000300,DEV-523,39.796236,-87.420164,2.13,73.35,86,2026-09-01T22:43:20.247341,"{""event_id"": ""IOT-0001170"", ""temp"": 2.132730037887188, ""lat"": 39.79623553658451, ""lon"": -87.42016442906937}"
IOT-0001171,SHP-000076,DEV-967,49.882935,3.187107,5.62,67.52,55,2026-08-29T09:22:20.247341,"{""event_id"": ""IOT-0001171"", ""temp"": 5.622736360475312, ""lat"": 49.882935290979745, ""lon"": 3.187107207487298}"
IOT-0001172,SHP-000415,DEV-323,30.742671,123.100966,2.43,64.79,21,2026-09-01T20:50:20.247341,"{""event_id"": ""IOT-0001172"", ""temp"": 2.4275913020787194, ""lat"": 30.742671324896694, ""lon"": 123.10096605103392}"
IOT-0001173,SHP-000211,DEV-426,-0.845202,101.792582,3.27,54.82,98,2026-09-02T02:25:20.247341,"{""event_id"": ""IOT-0001173"", ""temp"": 3.269317679639892, ""lat"": -0.8452020275317822, ""lon"": 101.79258182441413}"
IOT-0001174,SHP-000205,DEV-757,2.763912,102.101369,3.93,59.74,79,2026-08-30T17:13:20.247341,"{""event_id"": ""IOT-0001174"", ""temp"": 3.9315165153344713, ""lat"": 2.7639119454114214, ""lon"": 102.1013685043003}"
IOT-0001175,SHP-000029,DEV-163,51.239282,6.532600,2.56,45.95,16,2026-09-01T00:08:20.247341,"{""event_id"": ""IOT-0001175"", ""temp"": 2.556209451330502, ""lat"": 51.239282076691914, ""lon"": 6.532599944478555}"
IOT-0001176,SHP-000206,DEV-498,-25.612197,-43.961307,9.60,58.60,58,2026-08-28T13:18:20.247341,"{""event_id"": ""IOT-0001176"", ""temp"": 9.596210214523527, ""lat"": -25.61219703552964, ""lon"": -43.96130681832016}"
IOT-0001177,SHP-000426,DEV-403,32.658729,123.605925,5.15,55.39,66,2026-09-01T05:58:20.247341,"{""event_id"": ""IOT-0001177"", ""temp"": 5.1496817388517915, ""lat"": 32.65872948774208, ""lon"": 123.60592513300345}"
IOT-0001178,SHP-000228,DEV-945,32.691360,119.760636,3.53,50.88,65,2026-08-31T00:12:20.247341,"{""event_id"": ""IOT-0001178"", ""temp"": 3.5339712596576907, ""lat"": 32.691360010178634, ""lon"": 119.76063639585043}"
IOT-0001179,SHP-000408,DEV-809,51.167188,6.906925,6.21,57.71,40,2026-08-29T22:10:20.247341,"{""event_id"": ""IOT-0001179"", ""temp"": 6.2063837981305525, ""lat"": 51.16718785974818, ""lon"": 6.906925091188611}"
IOT-0001180,SHP-000270,DEV-666,55.600196,12.017478,2.04,64.27,77,2026-08-30T17:13:20.247341,"{""event_id"": ""IOT-0001180"", ""temp"": 2.0442699490756278, ""lat"": 55.600195921012286, ""lon"": 12.017477649899874}"
IOT-0001181,SHP-000036,DEV-278,-34.875938,149.426020,4.39,46.42,92,2026-08-30T12:02:20.247341,"{""event_id"": ""IOT-0001181"", ""temp"": 4.387731109350314, ""lat"": -34.8759382867158, ""lon"": 149.426019561224}"
IOT-0001182,SHP-000060,DEV-563,51.920996,3.868641,6.14,59.44,51,2026-08-31T11:57:20.247341,"{""event_id"": ""IOT-0001182"", ""temp"": 6.141120006171455, ""lat"": 51.92099623415465, ""lon"": 3.8686414503130564}"
IOT-0001183,SHP-000153,DEV-437,43.679781,-89.977797,6.19,61.52,90,2026-09-02T01:08:20.247341,"{""event_id"": ""IOT-0001183"", ""temp"": 6.18856148913333, ""lat"": 43.679781227013265, ""lon"": -89.97779689135541}"
IOT-0001184,SHP-000352,DEV-768,43.630210,-88.293693,5.55,72.21,47,2026-08-29T19:56:20.247341,"{""event_id"": ""IOT-0001184"", ""temp"": 5.548943966646455, ""lat"": 43.63021024183771, ""lon"": -88.29369345510614}"
IOT-0001185,SHP-000012,DEV-475,56.024282,12.144923,6.15,46.54,57,2026-08-29T04:49:20.247341,"{""event_id"": ""IOT-0001185"", ""temp"": 6.146651190293689, ""lat"": 56.02428176314318, ""lon"": 12.144922937942567}"
IOT-0001186,SHP-000327,DEV-144,50.785785,6.266063,5.55,69.30,31,2026-08-30T14:02:20.247341,"{""event_id"": ""IOT-0001186"", ""temp"": 5.5540501762732175, ""lat"": 50.785784614786174, ""lon"": 6.2660625154707255}"
IOT-0001187,SHP-000107,DEV-460,49.425365,6.471461,5.42,52.93,47,2026-08-29T12:12:20.247341,"{""event_id"": ""IOT-0001187"", ""temp"": 5.420648677362356, ""lat"": 49.425365221997936, ""lon"": 6.4714609425515315}"
IOT-0001188,SHP-000403,DEV-875,25.215459,52.833391,5.13,72.84,57,2026-08-29T14:03:20.247341,"{""event_id"": ""IOT-0001188"", ""temp"": 5.125173181434317, ""lat"": 25.215459223845055, ""lon"": 52.83339136136497}"
IOT-0001189,SHP-000383,DEV-525,35.577461,138.752747,2.31,42.96,88,2026-08-29T01:07:20.247341,"{""event_id"": ""IOT-0001189"", ""temp"": 2.31209236363329, ""lat"": 35.57746071739995, ""lon"": 138.7527471463707}"
IOT-0001190,SHP-000500,DEV-612,36.094807,-116.593266,2.24,42.42,25,2026-09-01T02:38:20.247341,"{""event_id"": ""IOT-0001190"", ""temp"": 2.2428072352271906, ""lat"": 36.09480680345497, ""lon"": -116.59326618799295}"
IOT-0001191,SHP-000342,DEV-472,-34.968719,152.199362,2.36,68.39,100,2026-09-01T17:48:20.247341,"{""event_id"": ""IOT-0001191"", ""temp"": 2.360981101120713, ""lat"": -34.96871870461359, ""lon"": 152.19936193057208}"
IOT-0001192,SHP-000430,DEV-991,52.570471,11.767279,5.68,52.01,30,2026-08-29T16:16:20.247341,"{""event_id"": ""IOT-0001192"", ""temp"": 5.678763245908246, ""lat"": 52.57047050250923, ""lon"": 11.767279402314923}"
IOT-0001193,SHP-000466,DEV-919,54.044444,4.385840,3.33,66.97,84,2026-08-31T20:33:20.247341,"{""event_id"": ""IOT-0001193"", ""temp"": 3.327099014674558, ""lat"": 54.04444399725627, ""lon"": 4.385839636495461}"
IOT-0001194,SHP-000060,DEV-423,42.918831,-87.185365,5.85,71.24,91,2026-08-30T19:38:20.247341,"{""event_id"": ""IOT-0001194"", ""temp"": 5.849515520578, ""lat"": 42.918830701042545, ""lon"": -87.18536546010951}"
IOT-0001195,SHP-000037,DEV-713,50.545476,6.723287,2.77,51.70,73,2026-09-01T15:30:20.247341,"{""event_id"": ""IOT-0001195"", ""temp"": 2.7731328721766477, ""lat"": 50.54547584025312, ""lon"": 6.7232869005781435}"
IOT-0001196,SHP-000391,DEV-523,-35.528393,152.481271,4.98,74.69,75,2026-08-31T22:04:20.247341,"{""event_id"": ""IOT-0001196"", ""temp"": 4.98466605179604, ""lat"": -35.528392946278665, ""lon"": 152.48127117935547}"
IOT-0001197,SHP-000438,DEV-143,35.775989,-116.667542,5.10,48.65,95,2026-08-30T03:59:20.247341,"{""event_id"": ""IOT-0001197"", ""temp"": 5.103728064661709, ""lat"": 35.77598921259846, ""lon"": -116.66754160621241}"
IOT-0001198,SHP-000311,DEV-170,3.147796,102.720073,4.90,44.18,59,2026-08-30T20:18:20.247341,"{""event_id"": ""IOT-0001198"", ""temp"": 4.904032246222535, ""lat"": 3.1477964084292616, ""lon"": 102.7200729740009}"
IOT-0001199,SHP-000371,DEV-697,26.127435,56.575715,9.06,55.04,50,2026-09-01T08:18:20.247341,"{""event_id"": ""IOT-0001199"", ""temp"": 9.059689607077459, ""lat"": 26.12743525295655, ""lon"": 56.57571458105667}"
IOT-0001200,SHP-000485,DEV-670,1.879075,105.422154,2.65,52.86,25,2026-08-28T03:09:20.247341,"{""event_id"": ""IOT-0001200"", ""temp"": 2.6531928450420734, ""lat"": 1.8790750755197028, ""lon"": 105.42215363982713}"
IOT-0001201,SHP-000422,DEV-255,52.848119,5.602017,6.45,66.70,38,2026-08-29T17:26:20.247341,"{""event_id"": ""IOT-0001201"", ""temp"": 6.446909566245254, ""lat"": 52.8481194961967, ""lon"": 5.602017257455445}"
IOT-0001202,SHP-000084,DEV-278,49.743038,3.318944,3.36,72.87,58,2026-08-31T11:09:20.247341,"{""event_id"": ""IOT-0001202"", ""temp"": 3.359689777648693, ""lat"": 49.743037940706586, ""lon"": 3.318943669064942}"
IOT-0001203,SHP-000346,DEV-254,-34.106814,152.199967,2.74,70.02,57,2026-09-02T02:04:20.247341,"{""event_id"": ""IOT-0001203"", ""temp"": 2.743612418407558, ""lat"": -34.10681393752398, ""lon"": 152.1999670070601}"
IOT-0001204,SHP-000063,DEV-502,-1.056682,102.379016,4.92,51.41,24,2026-08-28T16:59:20.247341,"{""event_id"": ""IOT-0001204"", ""temp"": 4.923291549687098, ""lat"": -1.0566820058554045, ""lon"": 102.37901604288355}"
IOT-0001205,SHP-000033,DEV-482,41.867170,-86.936326,4.47,48.06,90,2026-08-29T15:45:20.247341,"{""event_id"": ""IOT-0001205"", ""temp"": 4.470688166455549, ""lat"": 41.86717044069609, ""lon"": -86.93632561426037}"
IOT-0001206,SHP-000069,DEV-948,49.847503,5.910015,5.71,49.99,63,2026-08-31T13:32:20.247341,"{""event_id"": ""IOT-0001206"", ""temp"": 5.706143796563673, ""lat"": 49.847503232451096, ""lon"": 5.91001465280924}"
IOT-0001207,SHP-000068,DEV-285,0.295708,104.233349,4.87,46.01,21,2026-08-30T03:11:20.247341,"{""event_id"": ""IOT-0001207"", ""temp"": 4.866162113633418, ""lat"": 0.2957078718794188, ""lon"": 104.23334892300494}"
IOT-0001208,SHP-000217,DEV-577,51.460002,4.621842,12.71,70.64,45,2026-08-28T07:45:20.247341,"{""event_id"": ""IOT-0001208"", ""temp"": 12.708876737812819, ""lat"": 51.46000247745569, ""lon"": 4.621841513295809}"
IOT-0001209,SHP-000453,DEV-321,37.598513,138.679622,5.92,53.93,67,2026-09-01T10:45:20.247341,"{""event_id"": ""IOT-0001209"", ""temp"": 5.922248717498231, ""lat"": 37.598512751506114, ""lon"": 138.6796222834673}"
IOT-0001210,SHP-000229,DEV-973,34.988903,139.599496,5.17,50.27,30,2026-08-31T09:24:20.247341,"{""event_id"": ""IOT-0001210"", ""temp"": 5.1744688736169895, ""lat"": 34.98890348113041, ""lon"": 139.59949558721146}"
IOT-0001211,SHP-000446,DEV-792,53.844941,3.319271,4.42,73.71,46,2026-08-29T19:38:20.247341,"{""event_id"": ""IOT-0001211"", ""temp"": 4.4210396836108465, ""lat"": 53.84494066609163, ""lon"": 3.3192712536048}"
IOT-0001212,SHP-000284,DEV-120,35.136958,-118.027509,4.74,68.40,46,2026-08-29T20:06:20.247341,"{""event_id"": ""IOT-0001212"", ""temp"": 4.735399388181326, ""lat"": 35.13695835749631, ""lon"": -118.02750895585723}"
IOT-0001213,SHP-000192,DEV-567,36.476337,-120.390288,2.31,41.26,49,2026-09-01T05:39:20.247341,"{""event_id"": ""IOT-0001213"", ""temp"": 2.30574365049202, ""lat"": 36.4763366188528, ""lon"": -120.39028848437661}"
IOT-0001214,SHP-000032,DEV-363,34.951968,141.905237,4.94,64.57,17,2026-08-28T19:47:20.247341,"{""event_id"": ""IOT-0001214"", ""temp"": 4.943220476645597, ""lat"": 34.95196762542105, ""lon"": 141.9052374702247}"
IOT-0001215,SHP-000248,DEV-112,53.404001,2.976483,5.34,54.00,16,2026-08-28T08:54:20.247341,"{""event_id"": ""IOT-0001215"", ""temp"": 5.336340008292762, ""lat"": 53.40400116992723, ""lon"": 2.9764833622656015}"
IOT-0001216,SHP-000001,DEV-693,32.039023,-117.851239,6.09,70.63,55,2026-08-28T13:43:20.247341,"{""event_id"": ""IOT-0001216"", ""temp"": 6.093496259837636, ""lat"": 32.03902336255594, ""lon"": -117.85123932448407}"
IOT-0001217,SHP-000246,DEV-727,34.736922,-119.226518,6.26,74.51,46,2026-08-28T11:11:20.247341,"{""event_id"": ""IOT-0001217"", ""temp"": 6.261751227109982, ""lat"": 34.73692165450509, ""lon"": -119.22651783358576}"
IOT-0001218,SHP-000140,DEV-970,55.553972,9.967825,3.73,71.87,27,2026-08-30T19:11:20.247341,"{""event_id"": ""IOT-0001218"", ""temp"": 3.72805621853605, ""lat"": 55.553972089291015, ""lon"": 9.96782494420197}"
IOT-0001219,SHP-000302,DEV-924,3.412154,104.396448,17.97,61.60,50,2026-08-30T02:08:20.247341,"{""event_id"": ""IOT-0001219"", ""temp"": 17.972157909043617, ""lat"": 3.4121538361150163, ""lon"": 104.3964476113409}"
IOT-0001220,SHP-000349,DEV-331,26.988026,54.734534,4.43,52.93,68,2026-09-01T18:41:20.247341,"{""event_id"": ""IOT-0001220"", ""temp"": 4.430043847203876, ""lat"": 26.988026097481665, ""lon"": 54.734533794424074}"
IOT-0001221,SHP-000030,DEV-361,42.883954,-86.750447,4.63,49.15,99,2026-08-31T10:10:20.247341,"{""event_id"": ""IOT-0001221"", ""temp"": 4.633166009639739, ""lat"": 42.8839543380884, ""lon"": -86.75044732809874}"
IOT-0001222,SHP-000288,DEV-861,41.245688,-89.976495,2.64,63.51,77,2026-08-30T16:41:20.247341,"{""event_id"": ""IOT-0001222"", ""temp"": 2.6431161378851935, ""lat"": 41.245687864108916, ""lon"": -89.97649500946761}"
IOT-0001223,SHP-000430,DEV-133,40.861322,-89.270511,3.14,49.78,81,2026-08-30T16:49:20.247341,"{""event_id"": ""IOT-0001223"", ""temp"": 3.141463974162446, ""lat"": 40.861322340491824, ""lon"": -89.27051136186165}"
IOT-0001224,SHP-000079,DEV-178,1.524602,104.767748,5.65,62.86,32,2026-08-29T09:31:20.247341,"{""event_id"": ""IOT-0001224"", ""temp"": 5.645153260663644, ""lat"": 1.5246015542854945, ""lon"": 104.76774777802643}"
IOT-0001225,SHP-000260,DEV-102,31.989815,-117.217855,5.47,41.31,40,2026-08-31T02:12:20.247341,"{""event_id"": ""IOT-0001225"", ""temp"": 5.474976459593969, ""lat"": 31.989815453118013, ""lon"": -117.21785460794352}"
IOT-0001226,SHP-000373,DEV-885,31.984887,122.268554,3.48,53.81,76,2026-08-30T17:25:20.247341,"{""event_id"": ""IOT-0001226"", ""temp"": 3.4768057909224455, ""lat"": 31.98488739526616, ""lon"": 122.26855448544272}"
IOT-0001227,SHP-000381,DEV-120,36.730848,138.294713,2.97,58.86,83,2026-08-30T17:58:20.247341,"{""event_id"": ""IOT-0001227"", ""temp"": 2.9713324295542805, ""lat"": 36.7308480098664, ""lon"": 138.29471253926005}"
IOT-0001228,SHP-000191,DEV-354,-0.184941,106.241630,2.90,56.53,73,2026-08-31T06:53:20.247341,"{""event_id"": ""IOT-0001228"", ""temp"": 2.8970225948180364, ""lat"": -0.18494074716247688, ""lon"": 106.24163049785668}"
IOT-0001229,SHP-000309,DEV-457,-21.738265,-44.822964,2.63,66.46,86,2026-08-28T12:03:20.247341,"{""event_id"": ""IOT-0001229"", ""temp"": 2.6265907205765777, ""lat"": -21.738265337166684, ""lon"": -44.822963510101346}"
IOT-0001230,SHP-000319,DEV-429,42.984508,-85.248939,4.75,54.89,89,2026-08-29T19:53:20.247341,"{""event_id"": ""IOT-0001230"", ""temp"": 4.74586484871636, ""lat"": 42.98450808897847, ""lon"": -85.24893887697056}"
IOT-0001231,SHP-000072,DEV-671,28.884974,121.463134,2.51,61.21,16,2026-08-29T08:13:20.247341,"{""event_id"": ""IOT-0001231"", ""temp"": 2.505859079010526, ""lat"": 28.884974083182776, ""lon"": 121.46313431114947}"
IOT-0001232,SHP-000495,DEV-212,54.489902,9.889175,2.60,69.05,75,2026-08-29T21:10:20.247341,"{""event_id"": ""IOT-0001232"", ""temp"": 2.602468294142641, ""lat"": 54.48990164170042, ""lon"": 9.889175363004831}"
IOT-0001233,SHP-000047,DEV-857,26.975391,56.256441,2.20,47.91,43,2026-08-30T10:28:20.247341,"{""event_id"": ""IOT-0001233"", ""temp"": 2.1965231423847724, ""lat"": 26.975391210549947, ""lon"": 56.2564407824604}"
IOT-0001234,SHP-000355,DEV-434,32.237825,120.881517,6.12,73.33,20,2026-08-31T09:06:20.247341,"{""event_id"": ""IOT-0001234"", ""temp"": 6.11501019827111, ""lat"": 32.23782477921152, ""lon"": 120.88151702174537}"
IOT-0001235,SHP-000254,DEV-718,0.083364,102.780514,10.79,60.59,87,2026-08-28T06:38:20.247341,"{""event_id"": ""IOT-0001235"", ""temp"": 10.78528375653915, ""lat"": 0.08336404713518153, ""lon"": 102.78051367970934}"
IOT-0001236,SHP-000151,DEV-708,31.895375,121.721209,5.31,48.56,47,2026-08-31T05:52:20.247341,"{""event_id"": ""IOT-0001236"", ""temp"": 5.309666364915143, ""lat"": 31.89537471082248, ""lon"": 121.72120850750643}"
IOT-0001237,SHP-000308,DEV-238,49.611102,2.322641,4.11,60.30,94,2026-09-01T00:29:20.247341,"{""event_id"": ""IOT-0001237"", ""temp"": 4.1067045863214995, ""lat"": 49.611102488854165, ""lon"": 2.3226408668065295}"
IOT-0001238,SHP-000349,DEV-855,0.351597,105.265708,3.68,55.11,74,2026-09-01T04:27:20.247341,"{""event_id"": ""IOT-0001238"", ""temp"": 3.6796058426034906, ""lat"": 0.351596853908694, ""lon"": 105.26570798038978}"
IOT-0001239,SHP-000306,DEV-470,36.815054,139.991558,4.58,50.55,44,2026-09-01T05:22:20.247341,"{""event_id"": ""IOT-0001239"", ""temp"": 4.579839303889353, ""lat"": 36.815054098227876, ""lon"": 139.99155827107307}"
IOT-0001240,SHP-000210,DEV-892,41.370325,-89.668094,6.29,53.84,18,2026-09-01T14:20:20.247341,"{""event_id"": ""IOT-0001240"", ""temp"": 6.292804123488035, ""lat"": 41.37032460216181, ""lon"": -89.66809376563606}"
IOT-0001241,SHP-000381,DEV-969,25.276045,54.503098,6.43,74.22,69,2026-09-01T08:17:20.247341,"{""event_id"": ""IOT-0001241"", ""temp"": 6.431537205375017, ""lat"": 25.27604453519472, ""lon"": 54.50309791771081}"
IOT-0001242,SHP-000347,DEV-337,-1.144805,102.349013,2.35,42.76,60,2026-08-30T12:27:20.247341,"{""event_id"": ""IOT-0001242"", ""temp"": 2.3486333591848507, ""lat"": -1.1448054605887794, ""lon"": 102.34901341818141}"
IOT-0001243,SHP-000131,DEV-327,-24.001697,-45.447803,5.11,69.08,75,2026-08-30T23:11:20.247341,"{""event_id"": ""IOT-0001243"", ""temp"": 5.111879345275739, ""lat"": -24.00169671994727, ""lon"": -45.44780266041221}"
IOT-0001244,SHP-000062,DEV-193,42.276806,-85.661045,4.09,68.17,98,2026-08-31T12:21:20.247341,"{""event_id"": ""IOT-0001244"", ""temp"": 4.086083509690494, ""lat"": 42.27680594076227, ""lon"": -85.66104503285204}"
IOT-0001245,SHP-000288,DEV-892,32.647080,120.288771,6.45,71.42,67,2026-08-29T03:35:20.247341,"{""event_id"": ""IOT-0001245"", ""temp"": 6.451375725382511, ""lat"": 32.64708007239843, ""lon"": 120.28877065662218}"
IOT-0001246,SHP-000376,DEV-667,43.767534,-85.216645,11.76,71.79,15,2026-08-30T18:36:20.247341,"{""event_id"": ""IOT-0001246"", ""temp"": 11.758152020176308, ""lat"": 43.767533864663115, ""lon"": -85.2166445128735}"
IOT-0001247,SHP-000222,DEV-372,52.975994,3.632405,5.53,42.65,18,2026-08-29T11:19:20.247341,"{""event_id"": ""IOT-0001247"", ""temp"": 5.531520977913759, ""lat"": 52.97599384321318, ""lon"": 3.6324054401834966}"
IOT-0001248,SHP-000287,DEV-635,40.067525,-87.784987,3.03,45.07,98,2026-08-30T16:03:20.247341,"{""event_id"": ""IOT-0001248"", ""temp"": 3.02542844389973, ""lat"": 40.067524826523865, ""lon"": -87.78498688896336}"
IOT-0001249,SHP-000439,DEV-550,33.494485,-117.195061,4.72,45.75,75,2026-09-01T03:42:20.247341,"{""event_id"": ""IOT-0001249"", ""temp"": 4.723553977242595, ""lat"": 33.49448453826349, ""lon"": -117.19506118366297}"
IOT-0001250,SHP-000167,DEV-536,26.745577,57.760509,4.67,55.62,54,2026-08-28T10:16:20.247341,"{""event_id"": ""IOT-0001250"", ""temp"": 4.674419302298868, ""lat"": 26.745576769512134, ""lon"": 57.76050886159121}"
IOT-0001251,SHP-000276,DEV-370,54.465759,7.880842,5.11,49.52,46,2026-08-30T02:26:20.247341,"{""event_id"": ""IOT-0001251"", ""temp"": 5.113226200506301, ""lat"": 54.46575871437267, ""lon"": 7.880842281966015}"
IOT-0001252,SHP-000495,DEV-518,32.835180,120.107375,3.42,65.33,60,2026-08-31T11:10:20.247341,"{""event_id"": ""IOT-0001252"", ""temp"": 3.424491208682953, ""lat"": 32.83518036321601, ""lon"": 120.10737523081245}"
IOT-0001253,SHP-000296,DEV-890,26.235936,52.988639,4.43,41.81,69,2026-08-31T19:01:20.247341,"{""event_id"": ""IOT-0001253"", ""temp"": 4.426190936458707, ""lat"": 26.235936157214155, ""lon"": 52.98863932729234}"
IOT-0001254,SHP-000153,DEV-791,33.016956,122.552492,5.26,51.76,42,2026-08-30T17:14:20.247341,"{""event_id"": ""IOT-0001254"", ""temp"": 5.259995640601579, ""lat"": 33.01695577690122, ""lon"": 122.55249154271276}"
IOT-0001255,SHP-000344,DEV-772,37.917113,137.279958,6.05,52.71,43,2026-08-31T09:02:20.247341,"{""event_id"": ""IOT-0001255"", ""temp"": 6.0460836951470505, ""lat"": 37.91711331297493, ""lon"": 137.27995756548577}"
IOT-0001256,SHP-000046,DEV-118,26.468094,54.725571,3.84,59.34,34,2026-08-31T04:02:20.247341,"{""event_id"": ""IOT-0001256"", ""temp"": 3.8374334559825902, ""lat"": 26.46809387176132, ""lon"": 54.725571116189606}"
