order_id,customer_id,product_id,supplier_id,quantity,unit_price,currency,order_date,required_date,status,raw_payload
ORD-000388,CUST-005,PROD-009,SUP-015,113,$3400.00,USD,2026-07-18T11:27:20.247341,2026-08-02T11:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000388"", ""amount"": 384200.0}"
ORD-000389,CUST-008,PROD-004,SUP-012,153,$4800.00,USD,2026-08-05T10:27:20.247341,2026-08-10T10:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000389"", ""amount"": 734400.0}"
ORD-000390,CUST-003,PROD-005,SUP-008,101,$2100.00,USD,2026-08-27T13:27:20.247341,2026-09-06T13:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000390"", ""amount"": 212100.0}"
ORD-000391,CUST-009,PROD-010,SUP-004,70,$120.00,USD,2026-08-08T14:27:20.247341,2026-08-23T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000391"", ""amount"": 8400.0}"
ORD-000392,CUST-005,PROD-002,SUP-015,107,$350.00,USD,2026-08-08T10:27:20.247341,2026-08-16T10:27:20.247341,DELAYED,"{""order_id"": ""ORD-000392"", ""amount"": 37450.0}"
ORD-000393,CUST-003,PROD-002,SUP-015,23,$350.00,USD,2026-08-24T11:27:20.247341,2026-09-05T11:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000393"", ""amount"": 8050.0}"
ORD-000394,CUST-001,PROD-007,SUP-015,131,$3200.00,USD,2026-07-25T17:27:20.247341,2026-08-09T17:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000394"", ""amount"": 419200.0}"
ORD-000395,CUST-002,PROD-006,SUP-013,55,$1800.00,USD,2026-07-26T01:27:20.247341,2026-07-31T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000395"", ""amount"": 99000.0}"
ORD-000396,CUST-006,PROD-010,SUP-004,149,$120.00,USD,2026-07-19T01:27:20.247341,2026-07-31T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000396"", ""amount"": 17880.0}"
ORD-000397,CUST-005,PROD-010,SUP-004,70,$120.00,USD,2026-08-06T02:27:20.247341,2026-08-18T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000397"", ""amount"": 8400.0}"
ORD-000398,CUST-004,PROD-002,SUP-015,11,$350.00,USD,2026-08-03T14:27:20.247341,2026-08-08T14:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000398"", ""amount"": 3850.0}"
ORD-000399,CUST-008,PROD-009,SUP-015,114,$3400.00,USD,2026-07-23T17:27:20.247341,2026-08-02T17:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000399"", ""amount"": 387600.0}"
ORD-000400,CUST-007,PROD-005,SUP-008,129,$2100.00,USD,2026-07-28T05:27:20.247341,2026-08-10T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000400"", ""amount"": 270900.0}"
ORD-000401,CUST-001,PROD-003,SUP-013,100,$45.00,USD,2026-08-01T14:27:20.247341,2026-08-12T14:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000401"", ""amount"": 4500.0}"
ORD-000402,CUST-006,PROD-006,SUP-013,96,$1800.00,USD,2026-07-23T14:27:20.247341,2026-08-06T14:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000402"", ""amount"": 172800.0}"
ORD-000403,CUST-001,PROD-004,SUP-012,168,$4800.00,USD,2026-08-08T16:27:20.247341,2026-08-16T16:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000403"", ""amount"": 806400.0}"
ORD-000404,CUST-006,PROD-005,SUP-008,135,$2100.00,USD,2026-09-01T00:27:20.247341,2026-09-06T00:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000404"", ""amount"": 283500.0}"
ORD-000405,CUST-006,PROD-004,SUP-012,153,$4800.00,USD,2026-08-09T07:27:20.247341,2026-08-24T07:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000405"", ""amount"": 734400.0}"
ORD-000406,CUST-004,PROD-009,SUP-015,96,$3400.00,USD,2026-07-23T15:27:20.247341,2026-07-30T15:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000406"", ""amount"": 326400.0}"
ORD-000407,CUST-010,PROD-008,SUP-010,151,$890.00,USD,2026-08-24T21:27:20.247341,2026-08-30T21:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000407"", ""amount"": 134390.0}"
ORD-000408,CUST-006,PROD-002,SUP-015,164,$350.00,USD,2026-08-29T08:27:20.247341,2026-09-07T08:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000408"", ""amount"": 57400.0}"
ORD-000409,CUST-006,PROD-006,SUP-013,5,$1800.00,USD,2026-08-07T07:27:20.247341,2026-08-15T07:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000409"", ""amount"": 9000.0}"
ORD-000410,CUST-009,PROD-004,SUP-012,154,$4800.00,USD,2026-08-03T17:27:20.247341,2026-08-15T17:27:20.247341,DELAYED,"{""order_id"": ""ORD-000410"", ""amount"": 739200.0}"
ORD-000411,CUST-001,PROD-001,SUP-010,112,$1250.00,USD,2026-08-31T07:27:20.247341,2026-09-09T07:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000411"", ""amount"": 140000.0}"
ORD-000412,CUST-009,PROD-005,SUP-008,143,$2100.00,USD,2026-08-14T11:27:20.247341,2026-08-26T11:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000412"", ""amount"": 300300.0}"
ORD-000413,CUST-004,PROD-002,SUP-015,58,$350.00,USD,2026-07-26T11:27:20.247341,2026-08-04T11:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000413"", ""amount"": 20300.0}"
ORD-000414,CUST-007,PROD-009,SUP-015,6,$3400.00,USD,2026-08-15T06:27:20.247341,2026-08-23T06:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000414"", ""amount"": 20400.0}"
ORD-000415,CUST-005,PROD-007,SUP-015,75,$3200.00,USD,2026-08-17T13:27:20.247341,2026-09-01T13:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000415"", ""amount"": 240000.0}"
ORD-000416,CUST-001,PROD-002,SUP-015,95,$350.00,USD,2026-08-21T06:27:20.247341,2026-09-03T06:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000416"", ""amount"": 33250.0}"
ORD-000417,CUST-003,PROD-009,SUP-015,95,$3400.00,USD,2026-07-28T19:27:20.247341,2026-08-04T19:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000417"", ""amount"": 323000.0}"
ORD-000418,CUST-008,PROD-002,SUP-015,31,$350.00,USD,2026-08-02T11:27:20.247341,2026-08-16T11:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000418"", ""amount"": 10850.0}"
ORD-000419,CUST-008,PROD-009,SUP-015,85,$3400.00,USD,2026-08-18T03:27:20.247341,2026-08-31T03:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000419"", ""amount"": 289000.0}"
ORD-000420,CUST-007,PROD-001,SUP-010,83,$1250.00,USD,2026-07-30T20:27:20.247341,2026-08-05T20:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000420"", ""amount"": 103750.0}"
ORD-000421,CUST-002,PROD-001,SUP-010,133,$1250.00,USD,2026-08-11T09:27:20.247341,2026-08-16T09:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000421"", ""amount"": 166250.0}"
ORD-000422,CUST-006,PROD-010,SUP-004,159,$120.00,USD,2026-08-30T06:27:20.247341,2026-09-09T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000422"", ""amount"": 19080.0}"
ORD-000423,CUST-004,PROD-002,SUP-015,57,$350.00,USD,2026-08-23T22:27:20.247341,2026-08-31T22:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000423"", ""amount"": 19950.0}"
ORD-000424,CUST-006,PROD-002,SUP-015,189,$350.00,USD,2026-08-22T12:27:20.247341,2026-08-30T12:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000424"", ""amount"": 66150.0}"
ORD-000425,CUST-010,PROD-003,SUP-013,20,$45.00,USD,2026-08-18T16:27:20.247341,2026-08-26T16:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000425"", ""amount"": 900.0}"
ORD-000426,CUST-004,PROD-006,SUP-013,156,$1800.00,USD,2026-08-05T21:27:20.247341,2026-08-16T21:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000426"", ""amount"": 280800.0}"
ORD-000427,CUST-007,PROD-001,SUP-010,14,$1250.00,USD,2026-07-26T18:27:20.247341,2026-08-02T18:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000427"", ""amount"": 17500.0}"
ORD-000428,CUST-009,PROD-004,SUP-012,52,$4800.00,USD,2026-07-28T09:27:20.247341,2026-08-06T09:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000428"", ""amount"": 249600.0}"
ORD-000429,CUST-001,PROD-001,SUP-010,96,$1250.00,USD,2026-08-08T04:27:20.247341,2026-08-16T04:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000429"", ""amount"": 120000.0}"
ORD-000430,CUST-002,PROD-005,SUP-008,79,$2100.00,USD,2026-08-04T04:27:20.247341,2026-08-15T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000430"", ""amount"": 165900.0}"
ORD-000431,CUST-009,PROD-008,SUP-010,74,$890.00,USD,2026-08-17T21:27:20.247341,2026-09-01T21:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000431"", ""amount"": 65860.0}"
ORD-000432,CUST-008,PROD-008,SUP-010,140,$890.00,USD,2026-07-23T10:27:20.247341,2026-08-06T10:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000432"", ""amount"": 124600.0}"
ORD-000433,CUST-008,PROD-001,SUP-010,156,$1250.00,USD,2026-07-31T17:27:20.247341,2026-08-09T17:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000433"", ""amount"": 195000.0}"
ORD-000434,CUST-004,PROD-004,SUP-012,89,$4800.00,USD,2026-08-16T06:27:20.247341,2026-08-31T06:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000434"", ""amount"": 427200.0}"
ORD-000435,CUST-007,PROD-001,SUP-010,154,$1250.00,USD,2026-08-17T06:27:20.247341,2026-08-25T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000435"", ""amount"": 192500.0}"
ORD-000436,CUST-006,PROD-008,SUP-010,47,$890.00,USD,2026-07-19T17:27:20.247341,2026-07-28T17:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000436"", ""amount"": 41830.0}"
ORD-000437,CUST-008,PROD-008,SUP-010,134,$890.00,USD,2026-08-12T20:27:20.247341,2026-08-20T20:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000437"", ""amount"": 119260.0}"
ORD-000438,CUST-008,PROD-002,SUP-015,196,$350.00,USD,2026-07-21T04:27:20.247341,2026-07-28T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000438"", ""amount"": 68600.0}"
ORD-000439,CUST-002,PROD-009,SUP-015,143,$3400.00,USD,2026-07-29T01:27:20.247341,2026-08-12T01:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000439"", ""amount"": 486200.0}"
ORD-000440,CUST-007,PROD-003,SUP-013,124,$45.00,USD,2026-07-19T07:27:20.247341,2026-07-28T07:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000440"", ""amount"": 5580.0}"
ORD-000441,CUST-002,PROD-006,SUP-013,86,$1800.00,USD,2026-07-19T00:27:20.247341,2026-07-27T00:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000441"", ""amount"": 154800.0}"
ORD-000442,CUST-004,PROD-004,SUP-012,79,$4800.00,USD,2026-09-01T02:27:20.247341,2026-09-11T02:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000442"", ""amount"": 379200.0}"
ORD-000443,CUST-006,PROD-006,SUP-013,60,$1800.00,USD,2026-08-29T22:27:20.247341,2026-09-05T22:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000443"", ""amount"": 108000.0}"
ORD-000444,CUST-005,PROD-010,SUP-004,140,$120.00,USD,2026-08-14T04:27:20.247341,2026-08-28T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000444"", ""amount"": 16800.0}"
ORD-000445,CUST-002,PROD-004,SUP-012,83,$4800.00,USD,2026-07-20T09:27:20.247341,2026-07-30T09:27:20.247341,DELAYED,"{""order_id"": ""ORD-000445"", ""amount"": 398400.0}"
ORD-000446,CUST-010,PROD-010,SUP-004,155,$120.00,USD,2026-08-21T12:27:20.247341,2026-08-26T12:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000446"", ""amount"": 18600.0}"
ORD-000447,CUST-010,PROD-002,SUP-015,27,$350.00,USD,2026-08-31T00:27:20.247341,2026-09-06T00:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000447"", ""amount"": 9450.0}"
ORD-000448,CUST-003,PROD-001,SUP-010,25,$1250.00,USD,2026-07-18T06:27:20.247341,2026-08-01T06:27:20.247341,DELAYED,"{""order_id"": ""ORD-000448"", ""amount"": 31250.0}"
ORD-000449,CUST-006,PROD-002,SUP-015,198,$350.00,USD,2026-08-22T08:27:20.247341,2026-08-28T08:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000449"", ""amount"": 69300.0}"
ORD-000450,CUST-008,PROD-006,SUP-013,165,$1800.00,USD,2026-08-07T11:27:20.247341,2026-08-17T11:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000450"", ""amount"": 297000.0}"
ORD-000451,CUST-006,PROD-007,SUP-015,161,$3200.00,USD,2026-08-07T12:27:20.247341,2026-08-22T12:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000451"", ""amount"": 515200.0}"
ORD-000452,CUST-004,PROD-002,SUP-015,94,$350.00,USD,2026-08-29T04:27:20.247341,2026-09-03T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000452"", ""amount"": 32900.0}"
ORD-000453,CUST-010,PROD-002,SUP-015,74,$350.00,USD,2026-08-24T18:27:20.247341,2026-08-30T18:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000453"", ""amount"": 25900.0}"
ORD-000454,CUST-010,PROD-008,SUP-010,31,$890.00,USD,2026-08-25T21:27:20.247341,2026-09-07T21:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000454"", ""amount"": 27590.0}"
ORD-000455,CUST-005,PROD-006,SUP-013,76,$1800.00,USD,2026-08-30T06:27:20.247341,2026-09-09T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000455"", ""amount"": 136800.0}"
ORD-000456,CUST-003,PROD-009,SUP-015,38,$3400.00,USD,2026-08-11T01:27:20.247341,2026-08-20T01:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000456"", ""amount"": 129200.0}"
ORD-000457,CUST-002,PROD-004,SUP-012,188,$4800.00,USD,2026-08-25T03:27:20.247341,2026-09-05T03:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000457"", ""amount"": 902400.0}"
ORD-000458,CUST-008,PROD-003,SUP-013,138,$45.00,USD,2026-07-22T14:27:20.247341,2026-08-04T14:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000458"", ""amount"": 6210.0}"
ORD-000459,CUST-003,PROD-005,SUP-008,86,$2100.00,USD,2026-08-16T18:27:20.247341,2026-08-27T18:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000459"", ""amount"": 180600.0}"
ORD-000460,CUST-008,PROD-002,SUP-015,10,$350.00,USD,2026-08-21T10:27:20.247341,2026-08-30T10:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000460"", ""amount"": 3500.0}"
ORD-000461,CUST-004,PROD-004,SUP-012,163,$4800.00,USD,2026-07-26T06:27:20.247341,2026-08-06T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000461"", ""amount"": 782400.0}"
ORD-000462,CUST-007,PROD-009,SUP-015,153,$3400.00,USD,2026-07-25T05:27:20.247341,2026-08-06T05:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000462"", ""amount"": 520200.0}"
ORD-000463,CUST-003,PROD-008,SUP-010,117,$890.00,USD,2026-08-09T22:27:20.247341,2026-08-14T22:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000463"", ""amount"": 104130.0}"
ORD-000464,CUST-007,PROD-010,SUP-004,112,$120.00,USD,2026-08-16T13:27:20.247341,2026-08-21T13:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000464"", ""amount"": 13440.0}"
ORD-000465,CUST-004,PROD-007,SUP-015,11,$3200.00,USD,2026-08-02T11:27:20.247341,2026-08-11T11:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000465"", ""amount"": 35200.0}"
ORD-000466,CUST-001,PROD-009,SUP-015,171,$3400.00,USD,2026-08-28T05:27:20.247341,2026-09-06T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000466"", ""amount"": 581400.0}"
ORD-000467,CUST-002,PROD-010,SUP-004,17,$120.00,USD,2026-08-22T19:27:20.247341,2026-09-04T19:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000467"", ""amount"": 2040.0}"
ORD-000468,CUST-005,PROD-006,SUP-013,12,$1800.00,USD,2026-08-04T23:27:20.247341,2026-08-13T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000468"", ""amount"": 21600.0}"
ORD-000469,CUST-005,PROD-001,SUP-010,145,$1250.00,USD,2026-08-11T11:27:20.247341,2026-08-19T11:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000469"", ""amount"": 181250.0}"
ORD-000470,CUST-004,PROD-002,SUP-015,150,$350.00,USD,2026-07-20T04:27:20.247341,2026-07-30T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000470"", ""amount"": 52500.0}"
ORD-000471,CUST-010,PROD-010,SUP-004,13,$120.00,USD,2026-09-01T01:27:20.247341,2026-09-13T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000471"", ""amount"": 1560.0}"
ORD-000472,CUST-008,PROD-005,SUP-008,89,$2100.00,USD,2026-08-12T02:27:20.247341,2026-08-25T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000472"", ""amount"": 186900.0}"
ORD-000473,CUST-003,PROD-002,SUP-015,63,$350.00,USD,2026-08-01T23:27:20.247341,2026-08-09T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000473"", ""amount"": 22050.0}"
ORD-000474,CUST-002,PROD-006,SUP-013,95,$1800.00,USD,2026-08-15T21:27:20.247341,2026-08-20T21:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000474"", ""amount"": 171000.0}"
ORD-000475,CUST-006,PROD-006,SUP-013,167,$1800.00,USD,2026-08-03T03:27:20.247341,2026-08-15T03:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000475"", ""amount"": 300600.0}"
ORD-000476,CUST-005,PROD-009,SUP-015,7,$3400.00,USD,2026-07-30T09:27:20.247341,2026-08-13T09:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000476"", ""amount"": 23800.0}"
ORD-000477,CUST-001,PROD-005,SUP-008,92,$2100.00,USD,2026-08-22T23:27:20.247341,2026-09-01T23:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000477"", ""amount"": 193200.0}"
ORD-000478,CUST-010,PROD-002,SUP-015,38,$350.00,USD,2026-08-09T15:27:20.247341,2026-08-24T15:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000478"", ""amount"": 13300.0}"
ORD-000479,CUST-003,PROD-003,SUP-013,154,$45.00,USD,2026-08-04T09:27:20.247341,2026-08-11T09:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000479"", ""amount"": 6930.0}"
ORD-000480,CUST-002,PROD-001,SUP-010,23,$1250.00,USD,2026-08-16T05:27:20.247341,2026-08-30T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000480"", ""amount"": 28750.0}"
ORD-000481,CUST-009,PROD-001,SUP-010,57,$1250.00,USD,2026-08-23T18:27:20.247341,2026-09-02T18:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000481"", ""amount"": 71250.0}"
ORD-000482,CUST-001,PROD-006,SUP-013,156,$1800.00,USD,2026-08-28T05:27:20.247341,2026-09-11T05:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000482"", ""amount"": 280800.0}"
ORD-000483,CUST-008,PROD-003,SUP-013,149,$45.00,USD,2026-07-24T20:27:20.247341,2026-08-05T20:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000483"", ""amount"": 6705.0}"
ORD-000484,CUST-010,PROD-003,SUP-013,152,$45.00,USD,2026-08-04T05:27:20.247341,2026-08-09T05:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000484"", ""amount"": 6840.0}"
ORD-000485,CUST-008,PROD-008,SUP-010,78,$890.00,USD,2026-07-19T05:27:20.247341,2026-07-31T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000485"", ""amount"": 69420.0}"
ORD-000486,CUST-005,PROD-006,SUP-013,197,$1800.00,USD,2026-08-02T06:27:20.247341,2026-08-07T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000486"", ""amount"": 354600.0}"
ORD-000487,CUST-006,PROD-007,SUP-015,76,$3200.00,USD,2026-07-22T04:27:20.247341,2026-07-27T04:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000487"", ""amount"": 243200.0}"
ORD-000488,CUST-002,PROD-010,SUP-004,49,$120.00,USD,2026-07-26T05:27:20.247341,2026-07-31T05:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000488"", ""amount"": 5880.0}"
ORD-000489,CUST-004,PROD-007,SUP-015,200,$3200.00,USD,2026-07-27T02:27:20.247341,2026-08-02T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000489"", ""amount"": 640000.0}"
ORD-000490,CUST-008,PROD-007,SUP-015,128,$3200.00,USD,2026-08-22T06:27:20.247341,2026-08-28T06:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000490"", ""amount"": 409600.0}"
ORD-000491,CUST-005,PROD-010,SUP-004,10,$120.00,USD,2026-08-23T14:27:20.247341,2026-08-31T14:27:20.247341,CUSTOMS_HOLD,"{""order_id"": ""ORD-000491"", ""amount"": 1200.0}"
ORD-000492,CUST-007,PROD-003,SUP-013,192,$45.00,USD,2026-08-06T01:27:20.247341,2026-08-12T01:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000492"", ""amount"": 8640.0}"
ORD-000493,CUST-007,PROD-010,SUP-004,192,$120.00,USD,2026-08-07T04:27:20.247341,2026-08-15T04:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000493"", ""amount"": 23040.0}"
ORD-000494,CUST-010,PROD-008,SUP-010,87,$890.00,USD,2026-07-24T13:27:20.247341,2026-08-06T13:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000494"", ""amount"": 77430.0}"
ORD-000495,CUST-003,PROD-003,SUP-013,165,$45.00,USD,2026-08-01T20:27:20.247341,2026-08-09T20:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000495"", ""amount"": 7425.0}"
ORD-000496,CUST-002,PROD-006,SUP-013,13,$1800.00,USD,2026-07-18T07:27:20.247341,2026-08-02T07:27:20.247341,IN_TRANSIT,"{""order_id"": ""ORD-000496"", ""amount"": 23400.0}"
ORD-000497,CUST-007,PROD-003,SUP-013,73,$45.00,USD,2026-07-27T05:27:20.247341,2026-08-03T05:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000497"", ""amount"": 3285.0}"
ORD-000498,CUST-008,PROD-007,SUP-015,169,$3200.00,USD,2026-08-19T12:27:20.247341,2026-09-01T12:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000498"", ""amount"": 540800.0}"
ORD-000499,CUST-004,PROD-006,SUP-013,85,$1800.00,USD,2026-08-25T02:27:20.247341,2026-09-07T02:27:20.247341,DELIVERED,"{""order_id"": ""ORD-000499"", ""amount"": 153000.0}"
ORD-000500,CUST-009,PROD-009,SUP-015,44,$3400.00,USD,2026-08-31T09:27:20.247341,2026-09-06T09:27:20.247341,DELAYED,"{""order_id"": ""ORD-000500"", ""amount"": 149600.0}"
